ticker,market,sector,name,market_cap,rank,as_of,source,source_as_of
005930,KOSPI,통신 및 방송 장비 제조업,삼성전자,950101886481000,1,2026-01-30,krx_pykrx,2026-01-30
000660,KOSPI,반도체 제조업,SK하이닉스,661754149785000,2,2026-01-30,krx_pykrx,2026-01-30
005380,KOSPI,자동차용 엔진 및 자동차 제조업,현대차,102378883000000,3,2026-01-30,krx_pykrx,2026-01-30
373220,KOSPI,일차전지 및 이차전지 제조업,LG에너지솔루션,93132000000000,4,2026-01-30,krx_pykrx,2026-01-30
207940,KOSPI,기초 의약물질 제조업,삼성바이오로직스,80777709495000,5,2026-01-30,krx_pykrx,2026-01-30
402340,KOSPI,기타 금융업,SK스퀘어,75289655550000,6,2026-01-30,krx_pykrx,2026-01-30
012450,KOSPI,"항공기,우주선 및 부품 제조업",한화에어로스페이스,67032421300000,7,2026-01-30,krx_pykrx,2026-01-30
329180,KOSPI,선박 및 보트 건조업,HD현대중공업,60352704375000,8,2026-01-30,krx_pykrx,2026-01-30
000270,KOSPI,자동차용 엔진 및 자동차 제조업,기아,59577023494800,9,2026-01-30,krx_pykrx,2026-01-30
034020,KOSPI,일반 목적용 기계 제조업,두산에너빌리티,58034839827600,10,2026-01-30,krx_pykrx,2026-01-30
105560,KOSPI,기타 금융업,KB금융,51573676325600,11,2026-01-30,krx_pykrx,2026-01-30
028260,KOSPI,기타 전문 도매업,삼성물산,51247928016000,12,2026-01-30,krx_pykrx,2026-01-30
068270,KOSPI,기초 의약물질 제조업,셀트리온,48501803490000,13,2026-01-30,krx_pykrx,2026-01-30
035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",NAVER,43134475450000,14,2026-01-30,krx_pykrx,2026-01-30
042660,KOSPI,선박 및 보트 건조업,한화오션,42438255069000,15,2026-01-30,krx_pykrx,2026-01-30
055550,KOSPI,기타 금융업,신한지주,40927222936200,16,2026-01-30,krx_pykrx,2026-01-30
012330,KOSPI,자동차 신품 부품 제조업,현대모비스,40738929767000,17,2026-01-30,krx_pykrx,2026-01-30
010130,KOSPI,1차 비철금속 제조업,고려아연,39324673596000,18,2026-01-30,krx_pykrx,2026-01-30
015760,KOSPI,전기업,한국전력,37426505689100,19,2026-01-30,krx_pykrx,2026-01-30
032830,KOSPI,보험업,삼성생명,37660000000000,20,2026-01-30,krx_pykrx,2026-01-30
267260,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",HD현대일렉트릭,32045903015000,21,2026-01-30,krx_pykrx,2026-01-30
006400,KOSPI,일차전지 및 이차전지 제조업,삼성SDI,31428356700000,22,2026-01-30,krx_pykrx,2026-01-30
009540,KOSPI,기타 금융업,HD한국조선해양,29264683466000,23,2026-01-30,krx_pykrx,2026-01-30
086790,KOSPI,기타 금융업,하나금융지주,27860413981400,24,2026-01-30,krx_pykrx,2026-01-30
005490,KOSPI,1차 철강 제조업,POSCO홀딩스,28124200820000,25,2026-01-30,krx_pykrx,2026-01-30
035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",카카오,27169206508000,26,2026-01-30,krx_pykrx,2026-01-30
010140,KOSPI,선박 및 보트 건조업,삼성중공업,25916000000000,27,2026-01-30,krx_pykrx,2026-01-30
064350,KOSPI,그외 기타 운송장비 제조업,현대로템,25157298536500,28,2026-01-30,krx_pykrx,2026-01-30
006800,KOSPI,금융 지원 서비스업,미래에셋증권,24242915128500,29,2026-01-30,krx_pykrx,2026-01-30
034730,KOSPI,기타 금융업,SK,24179651450500,30,2026-01-30,krx_pykrx,2026-01-30
298040,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",효성중공업,24271798444000,31,2026-01-30,krx_pykrx,2026-01-30
000810,KOSPI,보험업,삼성화재,23051588655000,32,2026-01-30,krx_pykrx,2026-01-30
316140,KOSPI,기타 금융업,우리금융지주,22205808680000,33,2026-01-30,krx_pykrx,2026-01-30
051910,KOSPI,기초 화학물질 제조업,LG화학,21918922501500,34,2026-01-30,krx_pykrx,2026-01-30
009150,KOSPI,전자부품 제조업,삼성전기,20839541184000,35,2026-01-30,krx_pykrx,2026-01-30
138040,KOSPI,기타 금융업,메리츠금융지주,20430858731800,36,2026-01-30,krx_pykrx,2026-01-30
042700,KOSPI,특수 목적용 기계 제조업,한미반도체,20110874200000,37,2026-01-30,krx_pykrx,2026-01-30
003670,KOSPI,일차전지 및 이차전지 제조업,포스코퓨처엠,19879480170000,38,2026-01-30,krx_pykrx,2026-01-30
011200,KOSPI,해상 운송업,HMM,18864759400000,39,2026-01-30,krx_pykrx,2026-01-30
096770,KOSPI,석유 정제품 제조업,SK이노베이션,18933912256000,40,2026-01-30,krx_pykrx,2026-01-30
267250,KOSPI,기타 금융업,HD현대,18484381890000,41,2026-01-30,krx_pykrx,2026-01-30
033780,KOSPI,담배 제조업,KT&G,18156605665500,42,2026-01-30,krx_pykrx,2026-01-30
086280,KOSPI,기타 운송관련 서비스업,현대글로비스,18150000000000,43,2026-01-30,krx_pykrx,2026-01-30
024110,KOSPI,은행 및 저축기관,기업은행,17662982998350,44,2026-01-30,krx_pykrx,2026-01-30
272210,KOSPI,전자부품 제조업,한화시스템,17796206443800,45,2026-01-30,krx_pykrx,2026-01-30
010120,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",LS ELECTRIC,16980000000000,46,2026-01-30,krx_pykrx,2026-01-30
047810,KOSPI,"항공기,우주선 및 부품 제조업",한국항공우주,16405060508100,47,2026-01-30,krx_pykrx,2026-01-30
066570,KOSPI,통신 및 방송 장비 제조업,LG전자,16142040951700,48,2026-01-30,krx_pykrx,2026-01-30
352820,KOSPI,오디오물 출판 및 원판 녹음업,하이브,15981995766000,49,2026-01-30,krx_pykrx,2026-01-30
017670,KOSPI,전기 통신업,SK텔레콤,15572278842500,50,2026-01-30,krx_pykrx,2026-01-30
0126Z0,KOSPI,기타 금융업,삼성에피스홀딩스,15079127694000,51,2026-01-30,krx_pykrx,2026-01-30
003550,KOSPI,기타 금융업,LG,14142119344500,52,2026-01-30,krx_pykrx,2026-01-30
030200,KOSPI,전기 통신업,KT,14340033876500,53,2026-01-30,krx_pykrx,2026-01-30
000150,KOSPI,전자부품 제조업,두산,13780953585000,54,2026-01-30,krx_pykrx,2026-01-30
018260,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",삼성에스디에스,13394097180000,55,2026-01-30,krx_pykrx,2026-01-30
307950,KOSPI,소프트웨어 개발 및 공급업,현대오토에버,12656167693000,56,2026-01-30,krx_pykrx,2026-01-30
039490,KOSPI,금융 지원 서비스업,키움증권,11985907707000,57,2026-01-30,krx_pykrx,2026-01-30
071050,KOSPI,기타 금융업,한국금융지주,12008951276000,58,2026-01-30,krx_pykrx,2026-01-30
259960,KOSPI,소프트웨어 개발 및 공급업,크래프톤,12040573074000,59,2026-01-30,krx_pykrx,2026-01-30
010950,KOSPI,석유 정제품 제조업,S-Oil,11922517672800,60,2026-01-30,krx_pykrx,2026-01-30
000720,KOSPI,토목 건설업,현대건설,11425101489000,61,2026-01-30,krx_pykrx,2026-01-30
047050,KOSPI,상품 중개업,포스코인터내셔널,10977581971200,62,2026-01-30,krx_pykrx,2026-01-30
323410,KOSPI,은행 및 저축기관,카카오뱅크,10923561907300,63,2026-01-30,krx_pykrx,2026-01-30
079550,KOSPI,무기 및 총포탄 제조업,LIG디펜스앤에어로스페이스,10593000000000,64,2026-01-30,krx_pykrx,2026-01-30
278470,KOSPI,기타 화학제품 제조업,에이피알,10106276850000,65,2026-01-30,krx_pykrx,2026-01-30
005830,KOSPI,보험업,DB손해보험,9894158400000,66,2026-01-30,krx_pykrx,2026-01-30
005940,KOSPI,금융 지원 서비스업,NH투자증권,9639115181450,67,2026-01-30,krx_pykrx,2026-01-30
326030,KOSPI,자연과학 및 공학 연구개발업,SK바이오팜,9240963500000,68,2026-01-30,krx_pykrx,2026-01-30
000100,KOSPI,의약품 제조업,유한양행,8636591196000,69,2026-01-30,krx_pykrx,2026-01-30
003490,KOSPI,항공 여객 운송업,대한항공,8579541401300,70,2026-01-30,krx_pykrx,2026-01-30
377300,KOSPI,금융 지원 서비스업,카카오페이,8568202510000,71,2026-01-30,krx_pykrx,2026-01-30
003230,KOSPI,기타 식품 제조업,삼양식품,8888957700000,72,2026-01-30,krx_pykrx,2026-01-30
007660,KOSPI,전자부품 제조업,이수페타시스,8625583232500,73,2026-01-30,krx_pykrx,2026-01-30
000880,KOSPI,기타 화학제품 제조업,한화,8582775157500,74,2026-01-30,krx_pykrx,2026-01-30
443060,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",HD현대마린솔루션,8222066839000,75,2026-01-30,krx_pykrx,2026-01-30
090430,KOSPI,기타 화학제품 제조업,아모레퍼시픽,8118794949200,76,2026-01-30,krx_pykrx,2026-01-30
016360,KOSPI,금융 지원 서비스업,삼성증권,8090580000000,77,2026-01-30,krx_pykrx,2026-01-30
161390,KOSPI,고무제품 제조업,한국타이어앤테크놀로지,7866066881500,78,2026-01-30,krx_pykrx,2026-01-30
454910,KOSPI,특수 목적용 기계 제조업,두산로보틱스,7395959718000,79,2026-01-30,krx_pykrx,2026-01-30
180640,KOSPI,기타 금융업,한진칼,7537461299100,80,2026-01-30,krx_pykrx,2026-01-30
006260,KOSPI,기타 금융업,LS,7259300000000,81,2026-01-30,krx_pykrx,2026-01-30
032640,KOSPI,전기 통신업,LG유플러스,6877253680000,82,2026-01-30,krx_pykrx,2026-01-30
029780,KOSPI,기타 금융업,삼성카드,6580785008800,83,2026-01-30,krx_pykrx,2026-01-30
064400,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",LG씨엔에스,6752950575600,84,2026-01-30,krx_pykrx,2026-01-30
128940,KOSPI,의약품 제조업,한미약품,6200519644000,85,2026-01-30,krx_pykrx,2026-01-30
078930,KOSPI,기타 금융업,GS,6383286468600,86,2026-01-30,krx_pykrx,2026-01-30
001040,KOSPI,기타 금융업,CJ,6345997065000,87,2026-01-30,krx_pykrx,2026-01-30
028050,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",삼성E&A,6036800000000,88,2026-01-30,krx_pykrx,2026-01-30
021240,KOSPI,그외 기타 개인 서비스업,코웨이,5997221692200,89,2026-01-30,krx_pykrx,2026-01-30
011070,KOSPI,전자부품 제조업,LG이노텍,5798441215000,90,2026-01-30,krx_pykrx,2026-01-30
022100,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",포스코DX,5876142275850,91,2026-01-30,krx_pykrx,2026-01-30
034220,KOSPI,전자부품 제조업,LG디스플레이,5835000000000,92,2026-01-30,krx_pykrx,2026-01-30
001440,KOSPI,절연선 및 케이블 제조업,대한전선,5481550620000,93,2026-01-30,krx_pykrx,2026-01-30
241560,KOSPI,특수 목적용 기계 제조업,두산밥캣,5636336622000,94,2026-01-30,krx_pykrx,2026-01-30
066970,KOSPI,일차전지 및 이차전지 제조업,엘앤에프,5082278404200,95,2026-01-30,krx_pykrx,2026-01-30
138930,KOSPI,기타 금융업,BNK금융지주,5154532018130,96,2026-01-30,krx_pykrx,2026-01-30
052690,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",한전기술,5022108000000,97,2026-01-30,krx_pykrx,2026-01-30
036570,KOSPI,소프트웨어 개발 및 공급업,NC,5052073159000,98,2026-01-30,krx_pykrx,2026-01-30
450080,KOSPI,일차전지 및 이차전지 제조업,에코프로머티,4762715895000,99,2026-01-30,krx_pykrx,2026-01-30
271560,KOSPI,기타 식품 제조업,오리온,4645495510000,100,2026-01-30,krx_pykrx,2026-01-30
175330,KOSPI,기타 금융업,JB금융지주,4775597715150,101,2026-01-30,krx_pykrx,2026-01-30
009830,KOSPI,기초 화학물질 제조업,한화솔루션,4752828620400,102,2026-01-30,krx_pykrx,2026-01-30
004020,KOSPI,1차 철강 제조업,현대제철,4170180781250,103,2026-01-30,krx_pykrx,2026-01-30
251270,KOSPI,소프트웨어 개발 및 공급업,넷마블,4538344905600,104,2026-01-30,krx_pykrx,2026-01-30
002380,KOSPI,기타 화학제품 제조업,KCC,4345484319000,105,2026-01-30,krx_pykrx,2026-01-30
062040,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",산일전기,4505417000000,106,2026-01-30,krx_pykrx,2026-01-30
082740,KOSPI,일반 목적용 기계 제조업,한화엔진,4539524524800,107,2026-01-30,krx_pykrx,2026-01-30
011790,KOSPI,기타 화학제품 제조업,SKC,4434377695800,108,2026-01-30,krx_pykrx,2026-01-30
111770,KOSPI,상품 종합 도매업,영원무역,4027912441200,109,2026-01-30,krx_pykrx,2026-01-30
302440,KOSPI,기초 의약물질 제조업,SK바이오사이언스,3976639340700,110,2026-01-30,krx_pykrx,2026-01-30
051900,KOSPI,기타 화학제품 제조업,LG생활건강,4016895487500,111,2026-01-30,krx_pykrx,2026-01-30
035250,KOSPI,유원지 및 기타 오락관련 서비스업,강원랜드,3731122320000,112,2026-01-30,krx_pykrx,2026-01-30
036460,KOSPI,연료용 가스 제조 및 배관공급업,한국가스공사,3706366950000,113,2026-01-30,krx_pykrx,2026-01-30
103140,KOSPI,1차 비철금속 제조업,풍산,3676785273600,114,2026-01-30,krx_pykrx,2026-01-30
011170,KOSPI,기초 화학물질 제조업,롯데케미칼,3567469944600,115,2026-01-30,krx_pykrx,2026-01-30
011780,KOSPI,기초 화학물질 제조업,금호석유화학,3751174022200,116,2026-01-30,krx_pykrx,2026-01-30
017800,KOSPI,일반 목적용 기계 제조업,현대엘리베이터,3690321144000,117,2026-01-30,krx_pykrx,2026-01-30
018880,KOSPI,일반 목적용 기계 제조업,한온시스템,3361009857800,118,2026-01-30,krx_pykrx,2026-01-30
004170,KOSPI,종합 소매업,신세계,3081635329500,119,2026-01-30,krx_pykrx,2026-01-30
004990,KOSPI,기타 금융업,롯데지주,3294150041800,120,2026-01-30,krx_pykrx,2026-01-30
012750,KOSPI,"경비, 경호 및 탐정업",에스원,3024734568800,121,2026-01-30,krx_pykrx,2026-01-30
014680,KOSPI,기초 화학물질 제조업,한솔케미칼,3202192587500,122,2026-01-30,krx_pykrx,2026-01-30
071970,KOSPI,일반 목적용 기계 제조업,HD현대마린엔진,3002052307500,123,2026-01-30,krx_pykrx,2026-01-30
088350,KOSPI,보험업,한화생명,3026827050000,124,2026-01-30,krx_pykrx,2026-01-30
097950,KOSPI,기타 식품 제조업,CJ제일제당,3214068711000,125,2026-01-30,krx_pykrx,2026-01-30
204320,KOSPI,자동차 신품 부품 제조업,HL만도,2995864256000,126,2026-01-30,krx_pykrx,2026-01-30
457190,KOSPI,기초 화학물질 제조업,이수스페셜티케미컬,3214160992000,127,2026-01-30,krx_pykrx,2026-01-30
001430,KOSPI,1차 철강 제조업,세아베스틸지주,2610762263200,128,2026-01-30,krx_pykrx,2026-01-30
008930,KOSPI,기타 금융업,한미사이언스,2906640875000,129,2026-01-30,krx_pykrx,2026-01-30
383220,KOSPI,봉제의복 제조업,F&F,2800247182500,130,2026-01-30,krx_pykrx,2026-01-30
009970,KOSPI,기타 금융업,영원무역홀딩스,2794342059000,131,2026-01-30,krx_pykrx,2026-01-30
026960,KOSPI,음·식료품 및 담배 도매업,동서,2592200000000,132,2026-01-30,krx_pykrx,2026-01-30
009420,KOSPI,의약품 제조업,한올바이오파마,2690392857000,133,2026-01-30,krx_pykrx,2026-01-30
000120,KOSPI,도로 화물 운송업,CJ대한통운,2367921307200,134,2026-01-30,krx_pykrx,2026-01-30
361610,KOSPI,일차전지 및 이차전지 제조업,SK아이이테크놀로지,2236877185000,135,2026-01-30,krx_pykrx,2026-01-30
001450,KOSPI,보험업,현대해상,2516610000000,136,2026-01-30,krx_pykrx,2026-01-30
002790,KOSPI,기타 화학제품 제조업,아모레퍼시픽홀딩스,2280449766000,137,2026-01-30,krx_pykrx,2026-01-30
004370,KOSPI,기타 식품 제조업,농심,2478676615000,138,2026-01-30,krx_pykrx,2026-01-30
005850,KOSPI,자동차 신품 부품 제조업,에스엘,2568603156000,139,2026-01-30,krx_pykrx,2026-01-30
011210,KOSPI,자동차 신품 부품 제조업,현대위아,2330618613100,140,2026-01-30,krx_pykrx,2026-01-30
