ticker,market,sector,name,market_cap,rank,as_of,source,source_as_of
005930,KOSPI,통신 및 방송 장비 제조업,삼성전자,,1,2019-11-29,krx_pykrx,2019-11-29
000660,KOSPI,반도체 제조업,SK하이닉스,,2,2019-11-29,krx_pykrx,2019-11-29
035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",NAVER,,3,2019-11-29,krx_pykrx,2019-11-29
207940,KOSPI,기초 의약물질 제조업,삼성바이오로직스,,4,2019-11-29,krx_pykrx,2019-11-29
005380,KOSPI,자동차용 엔진 및 자동차 제조업,현대차,,5,2019-11-29,krx_pykrx,2019-11-29
012330,KOSPI,자동차 신품 부품 제조업,현대모비스,,6,2019-11-29,krx_pykrx,2019-11-29
068270,KOSPI,기초 의약물질 제조업,셀트리온,,7,2019-11-29,krx_pykrx,2019-11-29
051910,KOSPI,기초 화학물질 제조업,LG화학,,8,2019-11-29,krx_pykrx,2019-11-29
055550,KOSPI,기타 금융업,신한지주,,9,2019-11-29,krx_pykrx,2019-11-29
005490,KOSPI,1차 철강 제조업,POSCO홀딩스,,10,2019-11-29,krx_pykrx,2019-11-29
017670,KOSPI,전기 통신업,SK텔레콤,,11,2019-11-29,krx_pykrx,2019-11-29
051900,KOSPI,기타 화학제품 제조업,LG생활건강,,12,2019-11-29,krx_pykrx,2019-11-29
105560,KOSPI,기타 금융업,KB금융,,13,2019-11-29,krx_pykrx,2019-11-29
028260,KOSPI,기타 전문 도매업,삼성물산,,14,2019-11-29,krx_pykrx,2019-11-29
034730,KOSPI,기타 금융업,SK,,15,2019-11-29,krx_pykrx,2019-11-29
015760,KOSPI,전기업,한국전력,,16,2019-11-29,krx_pykrx,2019-11-29
000270,KOSPI,자동차용 엔진 및 자동차 제조업,기아,,17,2019-11-29,krx_pykrx,2019-11-29
006400,KOSPI,일차전지 및 이차전지 제조업,삼성SDI,,18,2019-11-29,krx_pykrx,2019-11-29
018260,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",삼성에스디에스,,19,2019-11-29,krx_pykrx,2019-11-29
032830,KOSPI,보험업,삼성생명,,20,2019-11-29,krx_pykrx,2019-11-29
096770,KOSPI,석유 정제품 제조업,SK이노베이션,,21,2019-11-29,krx_pykrx,2019-11-29
035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",카카오,,22,2019-11-29,krx_pykrx,2019-11-29
033780,KOSPI,담배 제조업,KT&G,,23,2019-11-29,krx_pykrx,2019-11-29
003550,KOSPI,기타 금융업,LG,,24,2019-11-29,krx_pykrx,2019-11-29
066570,KOSPI,통신 및 방송 장비 제조업,LG전자,,25,2019-11-29,krx_pykrx,2019-11-29
090430,KOSPI,기타 화학제품 제조업,아모레퍼시픽,,26,2019-11-29,krx_pykrx,2019-11-29
000810,KOSPI,보험업,삼성화재,,27,2019-11-29,krx_pykrx,2019-11-29
086790,KOSPI,기타 금융업,하나금융지주,,28,2019-11-29,krx_pykrx,2019-11-29
036570,KOSPI,소프트웨어 개발 및 공급업,NC,,29,2019-11-29,krx_pykrx,2019-11-29
010950,KOSPI,석유 정제품 제조업,S-Oil,,30,2019-11-29,krx_pykrx,2019-11-29
009540,KOSPI,기타 금융업,HD한국조선해양,,31,2019-11-29,krx_pykrx,2019-11-29
316140,KOSPI,기타 금융업,우리금융지주,,32,2019-11-29,krx_pykrx,2019-11-29
009150,KOSPI,전자부품 제조업,삼성전기,,33,2019-11-29,krx_pykrx,2019-11-29
010130,KOSPI,1차 비철금속 제조업,고려아연,,34,2019-11-29,krx_pykrx,2019-11-29
251270,KOSPI,소프트웨어 개발 및 공급업,넷마블,,35,2019-11-29,krx_pykrx,2019-11-29
011170,KOSPI,기초 화학물질 제조업,롯데케미칼,,36,2019-11-29,krx_pykrx,2019-11-29
030200,KOSPI,전기 통신업,KT,,37,2019-11-29,krx_pykrx,2019-11-29
024110,KOSPI,은행 및 저축기관,기업은행,,38,2019-11-29,krx_pykrx,2019-11-29
021240,KOSPI,그외 기타 개인 서비스업,코웨이,,39,2019-11-29,krx_pykrx,2019-11-29
002790,KOSPI,기타 화학제품 제조업,아모레퍼시픽홀딩스,,40,2019-11-29,krx_pykrx,2019-11-29
035250,KOSPI,유원지 및 기타 오락관련 서비스업,강원랜드,,41,2019-11-29,krx_pykrx,2019-11-29
032640,KOSPI,전기 통신업,LG유플러스,,42,2019-11-29,krx_pykrx,2019-11-29
018880,KOSPI,일반 목적용 기계 제조업,한온시스템,,43,2019-11-29,krx_pykrx,2019-11-29
267250,KOSPI,기타 금융업,HD현대,,44,2019-11-29,krx_pykrx,2019-11-29
086280,KOSPI,기타 운송관련 서비스업,현대글로비스,,45,2019-11-29,krx_pykrx,2019-11-29
034220,KOSPI,전자부품 제조업,LG디스플레이,,46,2019-11-29,krx_pykrx,2019-11-29
006800,KOSPI,금융 지원 서비스업,미래에셋증권,,47,2019-11-29,krx_pykrx,2019-11-29
000720,KOSPI,토목 건설업,현대건설,,48,2019-11-29,krx_pykrx,2019-11-29
078930,KOSPI,기타 금융업,GS,,49,2019-11-29,krx_pykrx,2019-11-29
029780,KOSPI,기타 금융업,삼성카드,,50,2019-11-29,krx_pykrx,2019-11-29
010140,KOSPI,선박 및 보트 건조업,삼성중공업,,51,2019-11-29,krx_pykrx,2019-11-29
004020,KOSPI,1차 철강 제조업,현대제철,,52,2019-11-29,krx_pykrx,2019-11-29
271560,KOSPI,기타 식품 제조업,오리온,,53,2019-11-29,krx_pykrx,2019-11-29
161390,KOSPI,고무제품 제조업,한국타이어앤테크놀로지,,54,2019-11-29,krx_pykrx,2019-11-29
071050,KOSPI,기타 금융업,한국금융지주,,55,2019-11-29,krx_pykrx,2019-11-29
005830,KOSPI,보험업,DB손해보험,,56,2019-11-29,krx_pykrx,2019-11-29
004990,KOSPI,기타 금융업,롯데지주,,57,2019-11-29,krx_pykrx,2019-11-29
128940,KOSPI,의약품 제조업,한미약품,,58,2019-11-29,krx_pykrx,2019-11-29
097950,KOSPI,기타 식품 제조업,CJ제일제당,,59,2019-11-29,krx_pykrx,2019-11-29
023530,KOSPI,종합 소매업,롯데쇼핑,,60,2019-11-29,krx_pykrx,2019-11-29
000120,KOSPI,도로 화물 운송업,CJ대한통운,,61,2019-11-29,krx_pykrx,2019-11-29
139480,KOSPI,종합 소매업,이마트,,62,2019-11-29,krx_pykrx,2019-11-29
047810,KOSPI,"항공기,우주선 및 부품 제조업",한국항공우주,,63,2019-11-29,krx_pykrx,2019-11-29
028050,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",삼성E&A,,64,2019-11-29,krx_pykrx,2019-11-29
005940,KOSPI,금융 지원 서비스업,NH투자증권,,65,2019-11-29,krx_pykrx,2019-11-29
036460,KOSPI,연료용 가스 제조 및 배관공급업,한국가스공사,,66,2019-11-29,krx_pykrx,2019-11-29
012750,KOSPI,"경비, 경호 및 탐정업",에스원,,67,2019-11-29,krx_pykrx,2019-11-29
016360,KOSPI,금융 지원 서비스업,삼성증권,,68,2019-11-29,krx_pykrx,2019-11-29
008770,KOSPI,기타 상품 전문 소매업,호텔신라,,69,2019-11-29,krx_pykrx,2019-11-29
000210,KOSPI,기초 화학물질 제조업,DL,,70,2019-11-29,krx_pykrx,2019-11-29
241560,KOSPI,특수 목적용 기계 제조업,두산밥캣,,71,2019-11-29,krx_pykrx,2019-11-29
081660,KOSPI,생활용품 도매업,미스토홀딩스,,72,2019-11-29,krx_pykrx,2019-11-29
007070,KOSPI,종합 소매업,GS리테일,,73,2019-11-29,krx_pykrx,2019-11-29
282330,KOSPI,종합 소매업,BGF리테일,,74,2019-11-29,krx_pykrx,2019-11-29
011070,KOSPI,전자부품 제조업,LG이노텍,,75,2019-11-29,krx_pykrx,2019-11-29
000100,KOSPI,의약품 제조업,유한양행,,76,2019-11-29,krx_pykrx,2019-11-29
003410,KOSPI,,,,77,2019-11-29,krx_pykrx,2019-11-29
042660,KOSPI,선박 및 보트 건조업,한화오션,,78,2019-11-29,krx_pykrx,2019-11-29
009830,KOSPI,기초 화학물질 제조업,한화솔루션,,79,2019-11-29,krx_pykrx,2019-11-29
004170,KOSPI,종합 소매업,신세계,,80,2019-11-29,krx_pykrx,2019-11-29
001040,KOSPI,기타 금융업,CJ,,81,2019-11-29,krx_pykrx,2019-11-29
030000,KOSPI,광고업,제일기획,,82,2019-11-29,krx_pykrx,2019-11-29
008560,KOSPI,,,,83,2019-11-29,krx_pykrx,2019-11-29
008930,KOSPI,기타 금융업,한미사이언스,,84,2019-11-29,krx_pykrx,2019-11-29
001450,KOSPI,보험업,현대해상,,85,2019-11-29,krx_pykrx,2019-11-29
006360,KOSPI,건물 건설업,GS건설,,86,2019-11-29,krx_pykrx,2019-11-29
002380,KOSPI,기타 화학제품 제조업,KCC,,87,2019-11-29,krx_pykrx,2019-11-29
003490,KOSPI,항공 여객 운송업,대한항공,,88,2019-11-29,krx_pykrx,2019-11-29
138930,KOSPI,기타 금융업,BNK금융지주,,89,2019-11-29,krx_pykrx,2019-11-29
047050,KOSPI,상품 중개업,포스코인터내셔널,,90,2019-11-29,krx_pykrx,2019-11-29
028670,KOSPI,해상 운송업,팬오션,,91,2019-11-29,krx_pykrx,2019-11-29
011780,KOSPI,기초 화학물질 제조업,금호석유화학,,92,2019-11-29,krx_pykrx,2019-11-29
007310,KOSPI,기타 식품 제조업,오뚜기,,93,2019-11-29,krx_pykrx,2019-11-29
000080,KOSPI,알코올음료 제조업,하이트진로,,94,2019-11-29,krx_pykrx,2019-11-29
012450,KOSPI,"항공기,우주선 및 부품 제조업",한화에어로스페이스,,95,2019-11-29,krx_pykrx,2019-11-29
088350,KOSPI,보험업,한화생명,,96,2019-11-29,krx_pykrx,2019-11-29
069960,KOSPI,종합 소매업,현대백화점,,97,2019-11-29,krx_pykrx,2019-11-29
017800,KOSPI,일반 목적용 기계 제조업,현대엘리베이터,,98,2019-11-29,krx_pykrx,2019-11-29
000880,KOSPI,기타 화학제품 제조업,한화,,99,2019-11-29,krx_pykrx,2019-11-29
009420,KOSPI,의약품 제조업,한올바이오파마,,100,2019-11-29,krx_pykrx,2019-11-29
047040,KOSPI,건물 건설업,대우건설,,101,2019-11-29,krx_pykrx,2019-11-29
011790,KOSPI,기타 화학제품 제조업,SKC,,102,2019-11-29,krx_pykrx,2019-11-29
020150,KOSPI,전자부품 제조업,롯데에너지머티리얼즈,,103,2019-11-29,krx_pykrx,2019-11-29
010620,KOSPI,,,,104,2019-11-29,krx_pykrx,2019-11-29
026960,KOSPI,음·식료품 및 담배 도매업,동서,,105,2019-11-29,krx_pykrx,2019-11-29
004800,KOSPI,기타 금융업,효성,,106,2019-11-29,krx_pykrx,2019-11-29
031430,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",신세계인터내셔날,,107,2019-11-29,krx_pykrx,2019-11-29
051600,KOSPI,전기 및 통신 공사업,한전KPS,,108,2019-11-29,krx_pykrx,2019-11-29
204320,KOSPI,자동차 신품 부품 제조업,HL만도,,109,2019-11-29,krx_pykrx,2019-11-29
111770,KOSPI,상품 종합 도매업,영원무역,,110,2019-11-29,krx_pykrx,2019-11-29
069620,KOSPI,의약품 제조업,대웅제약,,111,2019-11-29,krx_pykrx,2019-11-29
001740,KOSPI,기타 전문 도매업,SK네트웍스,,112,2019-11-29,krx_pykrx,2019-11-29
004370,KOSPI,기타 식품 제조업,농심,,113,2019-11-29,krx_pykrx,2019-11-29
006260,KOSPI,기타 금융업,LS,,114,2019-11-29,krx_pykrx,2019-11-29
011210,KOSPI,자동차 신품 부품 제조업,현대위아,,115,2019-11-29,krx_pykrx,2019-11-29
009240,KOSPI,생활용품 도매업,한샘,,116,2019-11-29,krx_pykrx,2019-11-29
010060,KOSPI,기타 금융업,OCI홀딩스,,117,2019-11-29,krx_pykrx,2019-11-29
010120,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",LS ELECTRIC,,118,2019-11-29,krx_pykrx,2019-11-29
006280,KOSPI,의약품 제조업,녹십자,,119,2019-11-29,krx_pykrx,2019-11-29
000240,KOSPI,기타 금융업,한국앤컴퍼니,,120,2019-11-29,krx_pykrx,2019-11-29
214320,KOSPI,광고업,이노션,,121,2019-11-29,krx_pykrx,2019-11-29
120110,KOSPI,화학섬유 제조업,코오롱인더,,122,2019-11-29,krx_pykrx,2019-11-29
064350,KOSPI,그외 기타 운송장비 제조업,현대로템,,123,2019-11-29,krx_pykrx,2019-11-29
000670,KOSPI,1차 비철금속 제조업,영풍,,124,2019-11-29,krx_pykrx,2019-11-29
003240,KOSPI,화학섬유 제조업,태광산업,,125,2019-11-29,krx_pykrx,2019-11-29
