ticker,market,sector,name,market_cap,rank,as_of,source,source_as_of
005930,KOSPI,통신 및 방송 장비 제조업,삼성전자,,1,2022-06-30,krx_pykrx,2022-06-30
373220,KOSPI,일차전지 및 이차전지 제조업,LG에너지솔루션,,2,2022-06-30,krx_pykrx,2022-06-30
000660,KOSPI,반도체 제조업,SK하이닉스,,3,2022-06-30,krx_pykrx,2022-06-30
207940,KOSPI,기초 의약물질 제조업,삼성바이오로직스,,4,2022-06-30,krx_pykrx,2022-06-30
035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",NAVER,,5,2022-06-30,krx_pykrx,2022-06-30
005380,KOSPI,자동차용 엔진 및 자동차 제조업,현대차,,6,2022-06-30,krx_pykrx,2022-06-30
006400,KOSPI,일차전지 및 이차전지 제조업,삼성SDI,,7,2022-06-30,krx_pykrx,2022-06-30
051910,KOSPI,기초 화학물질 제조업,LG화학,,8,2022-06-30,krx_pykrx,2022-06-30
000270,KOSPI,자동차용 엔진 및 자동차 제조업,기아,,9,2022-06-30,krx_pykrx,2022-06-30
035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",카카오,,10,2022-06-30,krx_pykrx,2022-06-30
068270,KOSPI,기초 의약물질 제조업,셀트리온,,11,2022-06-30,krx_pykrx,2022-06-30
028260,KOSPI,기타 전문 도매업,삼성물산,,12,2022-06-30,krx_pykrx,2022-06-30
005490,KOSPI,1차 철강 제조업,POSCO홀딩스,,13,2022-06-30,krx_pykrx,2022-06-30
105560,KOSPI,기타 금융업,KB금융,,14,2022-06-30,krx_pykrx,2022-06-30
055550,KOSPI,기타 금융업,신한지주,,15,2022-06-30,krx_pykrx,2022-06-30
012330,KOSPI,자동차 신품 부품 제조업,현대모비스,,16,2022-06-30,krx_pykrx,2022-06-30
096770,KOSPI,석유 정제품 제조업,SK이노베이션,,17,2022-06-30,krx_pykrx,2022-06-30
034730,KOSPI,기타 금융업,SK,,18,2022-06-30,krx_pykrx,2022-06-30
015760,KOSPI,전기업,한국전력,,19,2022-06-30,krx_pykrx,2022-06-30
323410,KOSPI,은행 및 저축기관,카카오뱅크,,20,2022-06-30,krx_pykrx,2022-06-30
066570,KOSPI,통신 및 방송 장비 제조업,LG전자,,21,2022-06-30,krx_pykrx,2022-06-30
329180,KOSPI,선박 및 보트 건조업,HD현대중공업,,22,2022-06-30,krx_pykrx,2022-06-30
032830,KOSPI,보험업,삼성생명,,23,2022-06-30,krx_pykrx,2022-06-30
034020,KOSPI,일반 목적용 기계 제조업,두산에너빌리티,,24,2022-06-30,krx_pykrx,2022-06-30
003550,KOSPI,기타 금융업,LG,,25,2022-06-30,krx_pykrx,2022-06-30
011200,KOSPI,해상 운송업,HMM,,26,2022-06-30,krx_pykrx,2022-06-30
086790,KOSPI,기타 금융업,하나금융지주,,27,2022-06-30,krx_pykrx,2022-06-30
010950,KOSPI,석유 정제품 제조업,S-Oil,,28,2022-06-30,krx_pykrx,2022-06-30
017670,KOSPI,전기 통신업,SK텔레콤,,29,2022-06-30,krx_pykrx,2022-06-30
033780,KOSPI,담배 제조업,KT&G,,30,2022-06-30,krx_pykrx,2022-06-30
259960,KOSPI,소프트웨어 개발 및 공급업,크래프톤,,31,2022-06-30,krx_pykrx,2022-06-30
051900,KOSPI,기타 화학제품 제조업,LG생활건강,,32,2022-06-30,krx_pykrx,2022-06-30
018260,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",삼성에스디에스,,33,2022-06-30,krx_pykrx,2022-06-30
009150,KOSPI,전자부품 제조업,삼성전기,,34,2022-06-30,krx_pykrx,2022-06-30
030200,KOSPI,전기 통신업,KT,,35,2022-06-30,krx_pykrx,2022-06-30
000810,KOSPI,보험업,삼성화재,,36,2022-06-30,krx_pykrx,2022-06-30
010130,KOSPI,1차 비철금속 제조업,고려아연,,37,2022-06-30,krx_pykrx,2022-06-30
003490,KOSPI,항공 여객 운송업,대한항공,,38,2022-06-30,krx_pykrx,2022-06-30
316140,KOSPI,기타 금융업,우리금융지주,,39,2022-06-30,krx_pykrx,2022-06-30
003670,KOSPI,일차전지 및 이차전지 제조업,포스코퓨처엠,,40,2022-06-30,krx_pykrx,2022-06-30
011070,KOSPI,전자부품 제조업,LG이노텍,,41,2022-06-30,krx_pykrx,2022-06-30
377300,KOSPI,금융 지원 서비스업,카카오페이,,42,2022-06-30,krx_pykrx,2022-06-30
036570,KOSPI,소프트웨어 개발 및 공급업,NC,,43,2022-06-30,krx_pykrx,2022-06-30
302440,KOSPI,기초 의약물질 제조업,SK바이오사이언스,,44,2022-06-30,krx_pykrx,2022-06-30
090430,KOSPI,기타 화학제품 제조업,아모레퍼시픽,,45,2022-06-30,krx_pykrx,2022-06-30
009830,KOSPI,기초 화학물질 제조업,한화솔루션,,46,2022-06-30,krx_pykrx,2022-06-30
024110,KOSPI,은행 및 저축기관,기업은행,,47,2022-06-30,krx_pykrx,2022-06-30
361610,KOSPI,일차전지 및 이차전지 제조업,SK아이이테크놀로지,,48,2022-06-30,krx_pykrx,2022-06-30
086280,KOSPI,기타 운송관련 서비스업,현대글로비스,,49,2022-06-30,krx_pykrx,2022-06-30
009540,KOSPI,기타 금융업,HD한국조선해양,,50,2022-06-30,krx_pykrx,2022-06-30
011170,KOSPI,기초 화학물질 제조업,롯데케미칼,,51,2022-06-30,krx_pykrx,2022-06-30
352820,KOSPI,오디오물 출판 및 원판 녹음업,하이브,,52,2022-06-30,krx_pykrx,2022-06-30
326030,KOSPI,자연과학 및 공학 연구개발업,SK바이오팜,,53,2022-06-30,krx_pykrx,2022-06-30
251270,KOSPI,소프트웨어 개발 및 공급업,넷마블,,54,2022-06-30,krx_pykrx,2022-06-30
097950,KOSPI,기타 식품 제조업,CJ제일제당,,55,2022-06-30,krx_pykrx,2022-06-30
032640,KOSPI,전기 통신업,LG유플러스,,56,2022-06-30,krx_pykrx,2022-06-30
402340,KOSPI,기타 금융업,SK스퀘어,,57,2022-06-30,krx_pykrx,2022-06-30
035250,KOSPI,유원지 및 기타 오락관련 서비스업,강원랜드,,58,2022-06-30,krx_pykrx,2022-06-30
010140,KOSPI,선박 및 보트 건조업,삼성중공업,,59,2022-06-30,krx_pykrx,2022-06-30
018880,KOSPI,일반 목적용 기계 제조업,한온시스템,,60,2022-06-30,krx_pykrx,2022-06-30
047810,KOSPI,"항공기,우주선 및 부품 제조업",한국항공우주,,61,2022-06-30,krx_pykrx,2022-06-30
034220,KOSPI,전자부품 제조업,LG디스플레이,,62,2022-06-30,krx_pykrx,2022-06-30
383220,KOSPI,봉제의복 제조업,F&F,,63,2022-06-30,krx_pykrx,2022-06-30
011790,KOSPI,기타 화학제품 제조업,SKC,,64,2022-06-30,krx_pykrx,2022-06-30
021240,KOSPI,그외 기타 개인 서비스업,코웨이,,65,2022-06-30,krx_pykrx,2022-06-30
000720,KOSPI,토목 건설업,현대건설,,66,2022-06-30,krx_pykrx,2022-06-30
267250,KOSPI,기타 금융업,HD현대,,67,2022-06-30,krx_pykrx,2022-06-30
004020,KOSPI,1차 철강 제조업,현대제철,,68,2022-06-30,krx_pykrx,2022-06-30
005830,KOSPI,보험업,DB손해보험,,69,2022-06-30,krx_pykrx,2022-06-30
000100,KOSPI,의약품 제조업,유한양행,,70,2022-06-30,krx_pykrx,2022-06-30
028050,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",삼성E&A,,71,2022-06-30,krx_pykrx,2022-06-30
180640,KOSPI,기타 금융업,한진칼,,72,2022-06-30,krx_pykrx,2022-06-30
271560,KOSPI,기타 식품 제조업,오리온,,73,2022-06-30,krx_pykrx,2022-06-30
011780,KOSPI,기초 화학물질 제조업,금호석유화학,,74,2022-06-30,krx_pykrx,2022-06-30
000060,KOSPI,,,,75,2022-06-30,krx_pykrx,2022-06-30
006800,KOSPI,금융 지원 서비스업,미래에셋증권,,76,2022-06-30,krx_pykrx,2022-06-30
137310,KOSPI,의료용 기기 제조업,에스디바이오센서,,77,2022-06-30,krx_pykrx,2022-06-30
161390,KOSPI,고무제품 제조업,한국타이어앤테크놀로지,,78,2022-06-30,krx_pykrx,2022-06-30
004990,KOSPI,기타 금융업,롯데지주,,79,2022-06-30,krx_pykrx,2022-06-30
128940,KOSPI,의약품 제조업,한미약품,,80,2022-06-30,krx_pykrx,2022-06-30
078930,KOSPI,기타 금융업,GS,,81,2022-06-30,krx_pykrx,2022-06-30
036460,KOSPI,연료용 가스 제조 및 배관공급업,한국가스공사,,82,2022-06-30,krx_pykrx,2022-06-30
010620,KOSPI,,,,83,2022-06-30,krx_pykrx,2022-06-30
029780,KOSPI,기타 금융업,삼성카드,,84,2022-06-30,krx_pykrx,2022-06-30
003410,KOSPI,,,,85,2022-06-30,krx_pykrx,2022-06-30
010060,KOSPI,기타 금융업,OCI홀딩스,,86,2022-06-30,krx_pykrx,2022-06-30
138040,KOSPI,기타 금융업,메리츠금융지주,,87,2022-06-30,krx_pykrx,2022-06-30
071050,KOSPI,기타 금융업,한국금융지주,,88,2022-06-30,krx_pykrx,2022-06-30
020150,KOSPI,전자부품 제조업,롯데에너지머티리얼즈,,89,2022-06-30,krx_pykrx,2022-06-30
282330,KOSPI,종합 소매업,BGF리테일,,90,2022-06-30,krx_pykrx,2022-06-30
028670,KOSPI,해상 운송업,팬오션,,91,2022-06-30,krx_pykrx,2022-06-30
002790,KOSPI,기타 화학제품 제조업,아모레퍼시픽홀딩스,,92,2022-06-30,krx_pykrx,2022-06-30
016360,KOSPI,금융 지원 서비스업,삼성증권,,93,2022-06-30,krx_pykrx,2022-06-30
008560,KOSPI,,,,94,2022-06-30,krx_pykrx,2022-06-30
005940,KOSPI,금융 지원 서비스업,NH투자증권,,95,2022-06-30,krx_pykrx,2022-06-30
023530,KOSPI,종합 소매업,롯데쇼핑,,96,2022-06-30,krx_pykrx,2022-06-30
241560,KOSPI,특수 목적용 기계 제조업,두산밥캣,,97,2022-06-30,krx_pykrx,2022-06-30
139480,KOSPI,종합 소매업,이마트,,98,2022-06-30,krx_pykrx,2022-06-30
001450,KOSPI,보험업,현대해상,,99,2022-06-30,krx_pykrx,2022-06-30
006360,KOSPI,건물 건설업,GS건설,,100,2022-06-30,krx_pykrx,2022-06-30
007070,KOSPI,종합 소매업,GS리테일,,101,2022-06-30,krx_pykrx,2022-06-30
052690,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",한전기술,,102,2022-06-30,krx_pykrx,2022-06-30
008930,KOSPI,기타 금융업,한미사이언스,,103,2022-06-30,krx_pykrx,2022-06-30
030000,KOSPI,광고업,제일기획,,104,2022-06-30,krx_pykrx,2022-06-30
008770,KOSPI,기타 상품 전문 소매업,호텔신라,,105,2022-06-30,krx_pykrx,2022-06-30
000120,KOSPI,도로 화물 운송업,CJ대한통운,,106,2022-06-30,krx_pykrx,2022-06-30
002380,KOSPI,기타 화학제품 제조업,KCC,,107,2022-06-30,krx_pykrx,2022-06-30
272210,KOSPI,전자부품 제조업,한화시스템,,108,2022-06-30,krx_pykrx,2022-06-30
042660,KOSPI,선박 및 보트 건조업,한화오션,,109,2022-06-30,krx_pykrx,2022-06-30
026960,KOSPI,음·식료품 및 담배 도매업,동서,,110,2022-06-30,krx_pykrx,2022-06-30
012450,KOSPI,"항공기,우주선 및 부품 제조업",한화에어로스페이스,,111,2022-06-30,krx_pykrx,2022-06-30
012750,KOSPI,"경비, 경호 및 탐정업",에스원,,112,2022-06-30,krx_pykrx,2022-06-30
112610,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",씨에스윈드,,113,2022-06-30,krx_pykrx,2022-06-30
047050,KOSPI,상품 중개업,포스코인터내셔널,,114,2022-06-30,krx_pykrx,2022-06-30
047040,KOSPI,건물 건설업,대우건설,,115,2022-06-30,krx_pykrx,2022-06-30
000990,KOSPI,반도체 제조업,DB하이텍,,116,2022-06-30,krx_pykrx,2022-06-30
001040,KOSPI,기타 금융업,CJ,,117,2022-06-30,krx_pykrx,2022-06-30
001440,KOSPI,절연선 및 케이블 제조업,대한전선,,118,2022-06-30,krx_pykrx,2022-06-30
204320,KOSPI,자동차 신품 부품 제조업,HL만도,,119,2022-06-30,krx_pykrx,2022-06-30
039490,KOSPI,금융 지원 서비스업,키움증권,,120,2022-06-30,krx_pykrx,2022-06-30
064350,KOSPI,그외 기타 운송장비 제조업,현대로템,,121,2022-06-30,krx_pykrx,2022-06-30
138930,KOSPI,기타 금융업,BNK금융지주,,122,2022-06-30,krx_pykrx,2022-06-30
014680,KOSPI,기초 화학물질 제조업,한솔케미칼,,123,2022-06-30,krx_pykrx,2022-06-30
000080,KOSPI,알코올음료 제조업,하이트진로,,124,2022-06-30,krx_pykrx,2022-06-30
069620,KOSPI,의약품 제조업,대웅제약,,125,2022-06-30,krx_pykrx,2022-06-30
006260,KOSPI,기타 금융업,LS,,126,2022-06-30,krx_pykrx,2022-06-30
004170,KOSPI,종합 소매업,신세계,,127,2022-06-30,krx_pykrx,2022-06-30
000880,KOSPI,기타 화학제품 제조업,한화,,128,2022-06-30,krx_pykrx,2022-06-30
336260,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",두산퓨얼셀,,129,2022-06-30,krx_pykrx,2022-06-30
088350,KOSPI,보험업,한화생명,,130,2022-06-30,krx_pykrx,2022-06-30
006280,KOSPI,의약품 제조업,녹십자,,131,2022-06-30,krx_pykrx,2022-06-30
004000,KOSPI,기초 화학물질 제조업,롯데정밀화학,,132,2022-06-30,krx_pykrx,2022-06-30
004800,KOSPI,기타 금융업,효성,,133,2022-06-30,krx_pykrx,2022-06-30
010120,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",LS ELECTRIC,,134,2022-06-30,krx_pykrx,2022-06-30
298050,KOSPI,화학섬유 제조업,HS효성첨단소재,,135,2022-06-30,krx_pykrx,2022-06-30
081660,KOSPI,생활용품 도매업,미스토홀딩스,,136,2022-06-30,krx_pykrx,2022-06-30
111770,KOSPI,상품 종합 도매업,영원무역,,137,2022-06-30,krx_pykrx,2022-06-30
051600,KOSPI,전기 및 통신 공사업,한전KPS,,138,2022-06-30,krx_pykrx,2022-06-30
003090,KOSPI,의약품 제조업,대웅,,139,2022-06-30,krx_pykrx,2022-06-30
004370,KOSPI,기타 식품 제조업,농심,,140,2022-06-30,krx_pykrx,2022-06-30
005300,KOSPI,비알코올음료 및 얼음 제조업,롯데칠성,,141,2022-06-30,krx_pykrx,2022-06-30
007310,KOSPI,기타 식품 제조업,오뚜기,,142,2022-06-30,krx_pykrx,2022-06-30
375500,KOSPI,토목 건설업,DL이앤씨,,143,2022-06-30,krx_pykrx,2022-06-30
069960,KOSPI,종합 소매업,현대백화점,,144,2022-06-30,krx_pykrx,2022-06-30
079550,KOSPI,무기 및 총포탄 제조업,LIG디펜스앤에어로스페이스,,145,2022-06-30,krx_pykrx,2022-06-30
093370,KOSPI,기초 화학물질 제조업,후성,,146,2022-06-30,krx_pykrx,2022-06-30
285130,KOSPI,합성고무 및 플라스틱 물질 제조업,SK케미칼,,147,2022-06-30,krx_pykrx,2022-06-30
014820,KOSPI,플라스틱제품 제조업,동원시스템즈,,148,2022-06-30,krx_pykrx,2022-06-30
000210,KOSPI,기초 화학물질 제조업,DL,,149,2022-06-30,krx_pykrx,2022-06-30
005850,KOSPI,자동차 신품 부품 제조업,에스엘,,150,2022-06-30,krx_pykrx,2022-06-30
298020,KOSPI,화학섬유 제조업,효성티앤씨,,151,2022-06-30,krx_pykrx,2022-06-30
011210,KOSPI,자동차 신품 부품 제조업,현대위아,,152,2022-06-30,krx_pykrx,2022-06-30
120110,KOSPI,화학섬유 제조업,코오롱인더,,153,2022-06-30,krx_pykrx,2022-06-30
009240,KOSPI,생활용품 도매업,한샘,,154,2022-06-30,krx_pykrx,2022-06-30
000240,KOSPI,기타 금융업,한국앤컴퍼니,,155,2022-06-30,krx_pykrx,2022-06-30
001120,KOSPI,상품 중개업,LX인터내셔널,,156,2022-06-30,krx_pykrx,2022-06-30
016380,KOSPI,1차 철강 제조업,KG스틸,,157,2022-06-30,krx_pykrx,2022-06-30
010780,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",아이에스동서,,158,2022-06-30,krx_pykrx,2022-06-30
001230,KOSPI,기타 금융업,동국홀딩스,,159,2022-06-30,krx_pykrx,2022-06-30
000150,KOSPI,전자부품 제조업,두산,,160,2022-06-30,krx_pykrx,2022-06-30
017800,KOSPI,일반 목적용 기계 제조업,현대엘리베이터,,161,2022-06-30,krx_pykrx,2022-06-30
019170,KOSPI,의약품 제조업,신풍제약,,162,2022-06-30,krx_pykrx,2022-06-30
271940,KOSPI,그외 기타 운송장비 제조업,일진하이솔루스,,163,2022-06-30,krx_pykrx,2022-06-30
031430,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",신세계인터내셔날,,164,2022-06-30,krx_pykrx,2022-06-30
042670,KOSPI,,,,165,2022-06-30,krx_pykrx,2022-06-30
185750,KOSPI,의약품 제조업,종근당,,166,2022-06-30,krx_pykrx,2022-06-30
