ticker,market,sector,name,market_cap,rank,as_of,source,source_as_of
005930,KOSPI,통신 및 방송 장비 제조업,삼성전자,,1,2020-02-28,krx_pykrx,2020-02-28
000660,KOSPI,반도체 제조업,SK하이닉스,,2,2020-02-28,krx_pykrx,2020-02-28
207940,KOSPI,기초 의약물질 제조업,삼성바이오로직스,,3,2020-02-28,krx_pykrx,2020-02-28
035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",NAVER,,4,2020-02-28,krx_pykrx,2020-02-28
051910,KOSPI,기초 화학물질 제조업,LG화학,,5,2020-02-28,krx_pykrx,2020-02-28
005380,KOSPI,자동차용 엔진 및 자동차 제조업,현대차,,6,2020-02-28,krx_pykrx,2020-02-28
068270,KOSPI,기초 의약물질 제조업,셀트리온,,7,2020-02-28,krx_pykrx,2020-02-28
006400,KOSPI,일차전지 및 이차전지 제조업,삼성SDI,,8,2020-02-28,krx_pykrx,2020-02-28
028260,KOSPI,기타 전문 도매업,삼성물산,,9,2020-02-28,krx_pykrx,2020-02-28
012330,KOSPI,자동차 신품 부품 제조업,현대모비스,,10,2020-02-28,krx_pykrx,2020-02-28
051900,KOSPI,기타 화학제품 제조업,LG생활건강,,11,2020-02-28,krx_pykrx,2020-02-28
017670,KOSPI,전기 통신업,SK텔레콤,,12,2020-02-28,krx_pykrx,2020-02-28
005490,KOSPI,1차 철강 제조업,POSCO홀딩스,,13,2020-02-28,krx_pykrx,2020-02-28
105560,KOSPI,기타 금융업,KB금융,,14,2020-02-28,krx_pykrx,2020-02-28
055550,KOSPI,기타 금융업,신한지주,,15,2020-02-28,krx_pykrx,2020-02-28
035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",카카오,,16,2020-02-28,krx_pykrx,2020-02-28
000270,KOSPI,자동차용 엔진 및 자동차 제조업,기아,,17,2020-02-28,krx_pykrx,2020-02-28
036570,KOSPI,소프트웨어 개발 및 공급업,NC,,18,2020-02-28,krx_pykrx,2020-02-28
015760,KOSPI,전기업,한국전력,,19,2020-02-28,krx_pykrx,2020-02-28
034730,KOSPI,기타 금융업,SK,,20,2020-02-28,krx_pykrx,2020-02-28
018260,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",삼성에스디에스,,21,2020-02-28,krx_pykrx,2020-02-28
032830,KOSPI,보험업,삼성생명,,22,2020-02-28,krx_pykrx,2020-02-28
003550,KOSPI,기타 금융업,LG,,23,2020-02-28,krx_pykrx,2020-02-28
033780,KOSPI,담배 제조업,KT&G,,24,2020-02-28,krx_pykrx,2020-02-28
096770,KOSPI,석유 정제품 제조업,SK이노베이션,,25,2020-02-28,krx_pykrx,2020-02-28
066570,KOSPI,통신 및 방송 장비 제조업,LG전자,,26,2020-02-28,krx_pykrx,2020-02-28
086790,KOSPI,기타 금융업,하나금융지주,,27,2020-02-28,krx_pykrx,2020-02-28
000810,KOSPI,보험업,삼성화재,,28,2020-02-28,krx_pykrx,2020-02-28
090430,KOSPI,기타 화학제품 제조업,아모레퍼시픽,,29,2020-02-28,krx_pykrx,2020-02-28
009150,KOSPI,전자부품 제조업,삼성전기,,30,2020-02-28,krx_pykrx,2020-02-28
010130,KOSPI,1차 비철금속 제조업,고려아연,,31,2020-02-28,krx_pykrx,2020-02-28
251270,KOSPI,소프트웨어 개발 및 공급업,넷마블,,32,2020-02-28,krx_pykrx,2020-02-28
010950,KOSPI,석유 정제품 제조업,S-Oil,,33,2020-02-28,krx_pykrx,2020-02-28
009540,KOSPI,기타 금융업,HD한국조선해양,,34,2020-02-28,krx_pykrx,2020-02-28
316140,KOSPI,기타 금융업,우리금융지주,,35,2020-02-28,krx_pykrx,2020-02-28
011170,KOSPI,기초 화학물질 제조업,롯데케미칼,,36,2020-02-28,krx_pykrx,2020-02-28
030200,KOSPI,전기 통신업,KT,,37,2020-02-28,krx_pykrx,2020-02-28
032640,KOSPI,전기 통신업,LG유플러스,,38,2020-02-28,krx_pykrx,2020-02-28
018880,KOSPI,일반 목적용 기계 제조업,한온시스템,,39,2020-02-28,krx_pykrx,2020-02-28
024110,KOSPI,은행 및 저축기관,기업은행,,40,2020-02-28,krx_pykrx,2020-02-28
021240,KOSPI,그외 기타 개인 서비스업,코웨이,,41,2020-02-28,krx_pykrx,2020-02-28
002790,KOSPI,기타 화학제품 제조업,아모레퍼시픽홀딩스,,42,2020-02-28,krx_pykrx,2020-02-28
035250,KOSPI,유원지 및 기타 오락관련 서비스업,강원랜드,,43,2020-02-28,krx_pykrx,2020-02-28
034220,KOSPI,전자부품 제조업,LG디스플레이,,44,2020-02-28,krx_pykrx,2020-02-28
086280,KOSPI,기타 운송관련 서비스업,현대글로비스,,45,2020-02-28,krx_pykrx,2020-02-28
267250,KOSPI,기타 금융업,HD현대,,46,2020-02-28,krx_pykrx,2020-02-28
006800,KOSPI,금융 지원 서비스업,미래에셋증권,,47,2020-02-28,krx_pykrx,2020-02-28
029780,KOSPI,기타 금융업,삼성카드,,48,2020-02-28,krx_pykrx,2020-02-28
078930,KOSPI,기타 금융업,GS,,49,2020-02-28,krx_pykrx,2020-02-28
000720,KOSPI,토목 건설업,현대건설,,50,2020-02-28,krx_pykrx,2020-02-28
010140,KOSPI,선박 및 보트 건조업,삼성중공업,,51,2020-02-28,krx_pykrx,2020-02-28
271560,KOSPI,기타 식품 제조업,오리온,,52,2020-02-28,krx_pykrx,2020-02-28
097950,KOSPI,기타 식품 제조업,CJ제일제당,,53,2020-02-28,krx_pykrx,2020-02-28
071050,KOSPI,기타 금융업,한국금융지주,,54,2020-02-28,krx_pykrx,2020-02-28
004020,KOSPI,1차 철강 제조업,현대제철,,55,2020-02-28,krx_pykrx,2020-02-28
005830,KOSPI,보험업,DB손해보험,,56,2020-02-28,krx_pykrx,2020-02-28
008770,KOSPI,기타 상품 전문 소매업,호텔신라,,57,2020-02-28,krx_pykrx,2020-02-28
161390,KOSPI,고무제품 제조업,한국타이어앤테크놀로지,,58,2020-02-28,krx_pykrx,2020-02-28
012750,KOSPI,"경비, 경호 및 탐정업",에스원,,59,2020-02-28,krx_pykrx,2020-02-28
128940,KOSPI,의약품 제조업,한미약품,,60,2020-02-28,krx_pykrx,2020-02-28
011070,KOSPI,전자부품 제조업,LG이노텍,,61,2020-02-28,krx_pykrx,2020-02-28
000120,KOSPI,도로 화물 운송업,CJ대한통운,,62,2020-02-28,krx_pykrx,2020-02-28
016360,KOSPI,금융 지원 서비스업,삼성증권,,63,2020-02-28,krx_pykrx,2020-02-28
004990,KOSPI,기타 금융업,롯데지주,,64,2020-02-28,krx_pykrx,2020-02-28
000100,KOSPI,의약품 제조업,유한양행,,65,2020-02-28,krx_pykrx,2020-02-28
241560,KOSPI,특수 목적용 기계 제조업,두산밥캣,,66,2020-02-28,krx_pykrx,2020-02-28
139480,KOSPI,종합 소매업,이마트,,67,2020-02-28,krx_pykrx,2020-02-28
009830,KOSPI,기초 화학물질 제조업,한화솔루션,,68,2020-02-28,krx_pykrx,2020-02-28
005940,KOSPI,금융 지원 서비스업,NH투자증권,,69,2020-02-28,krx_pykrx,2020-02-28
028050,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",삼성E&A,,70,2020-02-28,krx_pykrx,2020-02-28
007070,KOSPI,종합 소매업,GS리테일,,71,2020-02-28,krx_pykrx,2020-02-28
282330,KOSPI,종합 소매업,BGF리테일,,72,2020-02-28,krx_pykrx,2020-02-28
023530,KOSPI,종합 소매업,롯데쇼핑,,73,2020-02-28,krx_pykrx,2020-02-28
000210,KOSPI,기초 화학물질 제조업,DL,,74,2020-02-28,krx_pykrx,2020-02-28
047810,KOSPI,"항공기,우주선 및 부품 제조업",한국항공우주,,75,2020-02-28,krx_pykrx,2020-02-28
036460,KOSPI,연료용 가스 제조 및 배관공급업,한국가스공사,,76,2020-02-28,krx_pykrx,2020-02-28
003410,KOSPI,,,,77,2020-02-28,krx_pykrx,2020-02-28
042660,KOSPI,선박 및 보트 건조업,한화오션,,78,2020-02-28,krx_pykrx,2020-02-28
001040,KOSPI,기타 금융업,CJ,,79,2020-02-28,krx_pykrx,2020-02-28
081660,KOSPI,생활용품 도매업,미스토홀딩스,,80,2020-02-28,krx_pykrx,2020-02-28
004170,KOSPI,종합 소매업,신세계,,81,2020-02-28,krx_pykrx,2020-02-28
030000,KOSPI,광고업,제일기획,,82,2020-02-28,krx_pykrx,2020-02-28
008560,KOSPI,,,,83,2020-02-28,krx_pykrx,2020-02-28
003490,KOSPI,항공 여객 운송업,대한항공,,84,2020-02-28,krx_pykrx,2020-02-28
020150,KOSPI,전자부품 제조업,롯데에너지머티리얼즈,,85,2020-02-28,krx_pykrx,2020-02-28
006360,KOSPI,건물 건설업,GS건설,,86,2020-02-28,krx_pykrx,2020-02-28
001450,KOSPI,보험업,현대해상,,87,2020-02-28,krx_pykrx,2020-02-28
008930,KOSPI,기타 금융업,한미사이언스,,88,2020-02-28,krx_pykrx,2020-02-28
138930,KOSPI,기타 금융업,BNK금융지주,,89,2020-02-28,krx_pykrx,2020-02-28
028670,KOSPI,해상 운송업,팬오션,,90,2020-02-28,krx_pykrx,2020-02-28
011790,KOSPI,기타 화학제품 제조업,SKC,,91,2020-02-28,krx_pykrx,2020-02-28
000080,KOSPI,알코올음료 제조업,하이트진로,,92,2020-02-28,krx_pykrx,2020-02-28
047050,KOSPI,상품 중개업,포스코인터내셔널,,93,2020-02-28,krx_pykrx,2020-02-28
011780,KOSPI,기초 화학물질 제조업,금호석유화학,,94,2020-02-28,krx_pykrx,2020-02-28
047040,KOSPI,건물 건설업,대우건설,,95,2020-02-28,krx_pykrx,2020-02-28
