ticker,market,sector,name,market_cap,rank,as_of,source,source_as_of
005930,KOSPI,통신 및 방송 장비 제조업,삼성전자,1809423229176000.0,1,2021-02-26,carry_forward_prev_month,2021-02-26
000660,KOSPI,반도체 제조업,SK하이닉스,1706209461810000.0,2,2021-02-26,carry_forward_prev_month,2021-02-26
051910,KOSPI,기초 화학물질 제조업,LG화학,19836448383000.0,3,2021-02-26,carry_forward_prev_month,2021-02-26
035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",NAVER,30702916627600.0,4,2021-02-26,carry_forward_prev_month,2021-02-26
207940,KOSPI,기초 의약물질 제조업,삼성바이오로직스,65640568518000.0,5,2021-02-26,carry_forward_prev_month,2021-02-26
006400,KOSPI,일차전지 및 이차전지 제조업,삼성SDI,37149929330000.0,6,2021-02-26,carry_forward_prev_month,2021-02-26
005380,KOSPI,자동차용 엔진 및 자동차 제조업,현대차,99717032042000.0,7,2021-02-26,carry_forward_prev_month,2021-02-26
068270,KOSPI,기초 의약물질 제조업,셀트리온,42650349680400.0,8,2021-02-26,carry_forward_prev_month,2021-02-26
035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",카카오,15703141651300.0,9,2021-02-26,carry_forward_prev_month,2021-02-26
000270,KOSPI,자동차용 엔진 및 자동차 제조업,기아,58835238798600.0,10,2021-02-26,carry_forward_prev_month,2021-02-26
012330,KOSPI,자동차 신품 부품 제조업,현대모비스,44640430836000.0,11,2021-02-26,carry_forward_prev_month,2021-02-26
096770,KOSPI,석유 정제품 제조업,SK이노베이션,16076920138800.0,12,2021-02-26,carry_forward_prev_month,2021-02-26
066570,KOSPI,통신 및 방송 장비 제조업,LG전자,30801485045800.0,13,2021-02-26,carry_forward_prev_month,2021-02-26
051900,KOSPI,기타 화학제품 제조업,LG생활건강,3661515373500.0,14,2021-02-26,carry_forward_prev_month,2021-02-26
028260,KOSPI,기타 전문 도매업,삼성물산,70218562573000.0,15,2021-02-26,carry_forward_prev_month,2021-02-26
034730,KOSPI,기타 금융업,SK,49809356961000.0,16,2021-02-26,carry_forward_prev_month,2021-02-26
005490,KOSPI,1차 철강 제조업,POSCO홀딩스,25278047113000.0,17,2021-02-26,carry_forward_prev_month,2021-02-26
