ticker,market,sector,name,market_cap,rank,as_of,source,source_as_of
005930,KOSPI,통신 및 방송 장비 제조업,삼성전자,,1,2021-05-31,krx_pykrx,2021-05-31
000660,KOSPI,반도체 제조업,SK하이닉스,,2,2021-05-31,krx_pykrx,2021-05-31
035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",NAVER,,3,2021-05-31,krx_pykrx,2021-05-31
051910,KOSPI,기초 화학물질 제조업,LG화학,,4,2021-05-31,krx_pykrx,2021-05-31
207940,KOSPI,기초 의약물질 제조업,삼성바이오로직스,,5,2021-05-31,krx_pykrx,2021-05-31
035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",카카오,,6,2021-05-31,krx_pykrx,2021-05-31
005380,KOSPI,자동차용 엔진 및 자동차 제조업,현대차,,7,2021-05-31,krx_pykrx,2021-05-31
006400,KOSPI,일차전지 및 이차전지 제조업,삼성SDI,,8,2021-05-31,krx_pykrx,2021-05-31
068270,KOSPI,기초 의약물질 제조업,셀트리온,,9,2021-05-31,krx_pykrx,2021-05-31
000270,KOSPI,자동차용 엔진 및 자동차 제조업,기아,,10,2021-05-31,krx_pykrx,2021-05-31
005490,KOSPI,1차 철강 제조업,POSCO홀딩스,,11,2021-05-31,krx_pykrx,2021-05-31
012330,KOSPI,자동차 신품 부품 제조업,현대모비스,,12,2021-05-31,krx_pykrx,2021-05-31
028260,KOSPI,기타 전문 도매업,삼성물산,,13,2021-05-31,krx_pykrx,2021-05-31
066570,KOSPI,통신 및 방송 장비 제조업,LG전자,,14,2021-05-31,krx_pykrx,2021-05-31
051900,KOSPI,기타 화학제품 제조업,LG생활건강,,15,2021-05-31,krx_pykrx,2021-05-31
096770,KOSPI,석유 정제품 제조업,SK이노베이션,,16,2021-05-31,krx_pykrx,2021-05-31
105560,KOSPI,기타 금융업,KB금융,,17,2021-05-31,krx_pykrx,2021-05-31
017670,KOSPI,전기 통신업,SK텔레콤,,18,2021-05-31,krx_pykrx,2021-05-31
055550,KOSPI,기타 금융업,신한지주,,19,2021-05-31,krx_pykrx,2021-05-31
036570,KOSPI,소프트웨어 개발 및 공급업,NC,,20,2021-05-31,krx_pykrx,2021-05-31
034730,KOSPI,기타 금융업,SK,,21,2021-05-31,krx_pykrx,2021-05-31
090430,KOSPI,기타 화학제품 제조업,아모레퍼시픽,,22,2021-05-31,krx_pykrx,2021-05-31
032830,KOSPI,보험업,삼성생명,,23,2021-05-31,krx_pykrx,2021-05-31
015760,KOSPI,전기업,한국전력,,24,2021-05-31,krx_pykrx,2021-05-31
011200,KOSPI,해상 운송업,HMM,,25,2021-05-31,krx_pykrx,2021-05-31
003550,KOSPI,기타 금융업,LG,,26,2021-05-31,krx_pykrx,2021-05-31
086790,KOSPI,기타 금융업,하나금융지주,,27,2021-05-31,krx_pykrx,2021-05-31
018260,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",삼성에스디에스,,28,2021-05-31,krx_pykrx,2021-05-31
009150,KOSPI,전자부품 제조업,삼성전기,,29,2021-05-31,krx_pykrx,2021-05-31
251270,KOSPI,소프트웨어 개발 및 공급업,넷마블,,30,2021-05-31,krx_pykrx,2021-05-31
033780,KOSPI,담배 제조업,KT&G,,31,2021-05-31,krx_pykrx,2021-05-31
003670,KOSPI,일차전지 및 이차전지 제조업,포스코퓨처엠,,32,2021-05-31,krx_pykrx,2021-05-31
003490,KOSPI,항공 여객 운송업,대한항공,,33,2021-05-31,krx_pykrx,2021-05-31
010950,KOSPI,석유 정제품 제조업,S-Oil,,34,2021-05-31,krx_pykrx,2021-05-31
009540,KOSPI,기타 금융업,HD한국조선해양,,35,2021-05-31,krx_pykrx,2021-05-31
000810,KOSPI,보험업,삼성화재,,36,2021-05-31,krx_pykrx,2021-05-31
011170,KOSPI,기초 화학물질 제조업,롯데케미칼,,37,2021-05-31,krx_pykrx,2021-05-31
352820,KOSPI,오디오물 출판 및 원판 녹음업,하이브,,38,2021-05-31,krx_pykrx,2021-05-31
018880,KOSPI,일반 목적용 기계 제조업,한온시스템,,39,2021-05-31,krx_pykrx,2021-05-31
030200,KOSPI,전기 통신업,KT,,40,2021-05-31,krx_pykrx,2021-05-31
326030,KOSPI,자연과학 및 공학 연구개발업,SK바이오팜,,41,2021-05-31,krx_pykrx,2021-05-31
009830,KOSPI,기초 화학물질 제조업,한화솔루션,,42,2021-05-31,krx_pykrx,2021-05-31
034220,KOSPI,전자부품 제조업,LG디스플레이,,43,2021-05-31,krx_pykrx,2021-05-31
010130,KOSPI,1차 비철금속 제조업,고려아연,,44,2021-05-31,krx_pykrx,2021-05-31
034020,KOSPI,일반 목적용 기계 제조업,두산에너빌리티,,45,2021-05-31,krx_pykrx,2021-05-31
024110,KOSPI,은행 및 저축기관,기업은행,,46,2021-05-31,krx_pykrx,2021-05-31
316140,KOSPI,기타 금융업,우리금융지주,,47,2021-05-31,krx_pykrx,2021-05-31
097950,KOSPI,기타 식품 제조업,CJ제일제당,,48,2021-05-31,krx_pykrx,2021-05-31
011780,KOSPI,기초 화학물질 제조업,금호석유화학,,49,2021-05-31,krx_pykrx,2021-05-31
004020,KOSPI,1차 철강 제조업,현대제철,,50,2021-05-31,krx_pykrx,2021-05-31
086280,KOSPI,기타 운송관련 서비스업,현대글로비스,,51,2021-05-31,krx_pykrx,2021-05-31
032640,KOSPI,전기 통신업,LG유플러스,,52,2021-05-31,krx_pykrx,2021-05-31
000720,KOSPI,토목 건설업,현대건설,,53,2021-05-31,krx_pykrx,2021-05-31
006800,KOSPI,금융 지원 서비스업,미래에셋증권,,54,2021-05-31,krx_pykrx,2021-05-31
002790,KOSPI,기타 화학제품 제조업,아모레퍼시픽홀딩스,,55,2021-05-31,krx_pykrx,2021-05-31
035250,KOSPI,유원지 및 기타 오락관련 서비스업,강원랜드,,56,2021-05-31,krx_pykrx,2021-05-31
021240,KOSPI,그외 기타 개인 서비스업,코웨이,,57,2021-05-31,krx_pykrx,2021-05-31
161390,KOSPI,고무제품 제조업,한국타이어앤테크놀로지,,58,2021-05-31,krx_pykrx,2021-05-31
071050,KOSPI,기타 금융업,한국금융지주,,59,2021-05-31,krx_pykrx,2021-05-31
267250,KOSPI,기타 금융업,HD현대,,60,2021-05-31,krx_pykrx,2021-05-31
241560,KOSPI,특수 목적용 기계 제조업,두산밥캣,,61,2021-05-31,krx_pykrx,2021-05-31
271560,KOSPI,기타 식품 제조업,오리온,,62,2021-05-31,krx_pykrx,2021-05-31
011070,KOSPI,전자부품 제조업,LG이노텍,,63,2021-05-31,krx_pykrx,2021-05-31
008930,KOSPI,기타 금융업,한미사이언스,,64,2021-05-31,krx_pykrx,2021-05-31
011790,KOSPI,기타 화학제품 제조업,SKC,,65,2021-05-31,krx_pykrx,2021-05-31
000100,KOSPI,의약품 제조업,유한양행,,66,2021-05-31,krx_pykrx,2021-05-31
180640,KOSPI,기타 금융업,한진칼,,67,2021-05-31,krx_pykrx,2021-05-31
139480,KOSPI,종합 소매업,이마트,,68,2021-05-31,krx_pykrx,2021-05-31
128940,KOSPI,의약품 제조업,한미약품,,69,2021-05-31,krx_pykrx,2021-05-31
004990,KOSPI,기타 금융업,롯데지주,,70,2021-05-31,krx_pykrx,2021-05-31
078930,KOSPI,기타 금융업,GS,,71,2021-05-31,krx_pykrx,2021-05-31
016360,KOSPI,금융 지원 서비스업,삼성증권,,72,2021-05-31,krx_pykrx,2021-05-31
008770,KOSPI,기타 상품 전문 소매업,호텔신라,,73,2021-05-31,krx_pykrx,2021-05-31
006280,KOSPI,의약품 제조업,녹십자,,74,2021-05-31,krx_pykrx,2021-05-31
029780,KOSPI,기타 금융업,삼성카드,,75,2021-05-31,krx_pykrx,2021-05-31
000120,KOSPI,도로 화물 운송업,CJ대한통운,,76,2021-05-31,krx_pykrx,2021-05-31
010140,KOSPI,선박 및 보트 건조업,삼성중공업,,77,2021-05-31,krx_pykrx,2021-05-31
006360,KOSPI,건물 건설업,GS건설,,78,2021-05-31,krx_pykrx,2021-05-31
003410,KOSPI,,,,79,2021-05-31,krx_pykrx,2021-05-31
028050,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",삼성E&A,,80,2021-05-31,krx_pykrx,2021-05-31
028670,KOSPI,해상 운송업,팬오션,,81,2021-05-31,krx_pykrx,2021-05-31
005940,KOSPI,금융 지원 서비스업,NH투자증권,,82,2021-05-31,krx_pykrx,2021-05-31
005830,KOSPI,보험업,DB손해보험,,83,2021-05-31,krx_pykrx,2021-05-31
042660,KOSPI,선박 및 보트 건조업,한화오션,,84,2021-05-31,krx_pykrx,2021-05-31
019170,KOSPI,의약품 제조업,신풍제약,,85,2021-05-31,krx_pykrx,2021-05-31
