ticker,market,sector,name,market_cap,rank,as_of,source,source_as_of
005930,KOSPI,통신 및 방송 장비 제조업,삼성전자,,1,2022-03-31,krx_pykrx,2022-03-31
373220,KOSPI,일차전지 및 이차전지 제조업,LG에너지솔루션,,2,2022-03-31,krx_pykrx,2022-03-31
000660,KOSPI,반도체 제조업,SK하이닉스,,3,2022-03-31,krx_pykrx,2022-03-31
035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",NAVER,,4,2022-03-31,krx_pykrx,2022-03-31
207940,KOSPI,기초 의약물질 제조업,삼성바이오로직스,,5,2022-03-31,krx_pykrx,2022-03-31
035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",카카오,,6,2022-03-31,krx_pykrx,2022-03-31
006400,KOSPI,일차전지 및 이차전지 제조업,삼성SDI,,7,2022-03-31,krx_pykrx,2022-03-31
005380,KOSPI,자동차용 엔진 및 자동차 제조업,현대차,,8,2022-03-31,krx_pykrx,2022-03-31
051910,KOSPI,기초 화학물질 제조업,LG화학,,9,2022-03-31,krx_pykrx,2022-03-31
000270,KOSPI,자동차용 엔진 및 자동차 제조업,기아,,10,2022-03-31,krx_pykrx,2022-03-31
005490,KOSPI,1차 철강 제조업,POSCO홀딩스,,11,2022-03-31,krx_pykrx,2022-03-31
105560,KOSPI,기타 금융업,KB금융,,12,2022-03-31,krx_pykrx,2022-03-31
323410,KOSPI,은행 및 저축기관,카카오뱅크,,13,2022-03-31,krx_pykrx,2022-03-31
068270,KOSPI,기초 의약물질 제조업,셀트리온,,14,2022-03-31,krx_pykrx,2022-03-31
028260,KOSPI,기타 전문 도매업,삼성물산,,15,2022-03-31,krx_pykrx,2022-03-31
055550,KOSPI,기타 금융업,신한지주,,16,2022-03-31,krx_pykrx,2022-03-31
012330,KOSPI,자동차 신품 부품 제조업,현대모비스,,17,2022-03-31,krx_pykrx,2022-03-31
096770,KOSPI,석유 정제품 제조업,SK이노베이션,,18,2022-03-31,krx_pykrx,2022-03-31
066570,KOSPI,통신 및 방송 장비 제조업,LG전자,,19,2022-03-31,krx_pykrx,2022-03-31
377300,KOSPI,금융 지원 서비스업,카카오페이,,20,2022-03-31,krx_pykrx,2022-03-31
034730,KOSPI,기타 금융업,SK,,21,2022-03-31,krx_pykrx,2022-03-31
086790,KOSPI,기타 금융업,하나금융지주,,22,2022-03-31,krx_pykrx,2022-03-31
015760,KOSPI,전기업,한국전력,,23,2022-03-31,krx_pykrx,2022-03-31
011200,KOSPI,해상 운송업,HMM,,24,2022-03-31,krx_pykrx,2022-03-31
259960,KOSPI,소프트웨어 개발 및 공급업,크래프톤,,25,2022-03-31,krx_pykrx,2022-03-31
051900,KOSPI,기타 화학제품 제조업,LG생활건강,,26,2022-03-31,krx_pykrx,2022-03-31
032830,KOSPI,보험업,삼성생명,,27,2022-03-31,krx_pykrx,2022-03-31
352820,KOSPI,오디오물 출판 및 원판 녹음업,하이브,,28,2022-03-31,krx_pykrx,2022-03-31
034020,KOSPI,일반 목적용 기계 제조업,두산에너빌리티,,29,2022-03-31,krx_pykrx,2022-03-31
009150,KOSPI,전자부품 제조업,삼성전기,,30,2022-03-31,krx_pykrx,2022-03-31
017670,KOSPI,전기 통신업,SK텔레콤,,31,2022-03-31,krx_pykrx,2022-03-31
302440,KOSPI,기초 의약물질 제조업,SK바이오사이언스,,32,2022-03-31,krx_pykrx,2022-03-31
003550,KOSPI,기타 금융업,LG,,33,2022-03-31,krx_pykrx,2022-03-31
316140,KOSPI,기타 금융업,우리금융지주,,34,2022-03-31,krx_pykrx,2022-03-31
033780,KOSPI,담배 제조업,KT&G,,35,2022-03-31,krx_pykrx,2022-03-31
010130,KOSPI,1차 비철금속 제조업,고려아연,,36,2022-03-31,krx_pykrx,2022-03-31
