ticker,market,sector,name,market_cap,rank,as_of,source,source_as_of
005930,KOSPI,통신 및 방송 장비 제조업,삼성전자,,1,2025-10-31,krx_pykrx,2025-10-31
000660,KOSPI,반도체 제조업,SK하이닉스,,2,2025-10-31,krx_pykrx,2025-10-31
373220,KOSPI,일차전지 및 이차전지 제조업,LG에너지솔루션,,3,2025-10-31,krx_pykrx,2025-10-31
207940,KOSPI,기초 의약물질 제조업,삼성바이오로직스,,4,2025-10-31,krx_pykrx,2025-10-31
005380,KOSPI,자동차용 엔진 및 자동차 제조업,현대차,,5,2025-10-31,krx_pykrx,2025-10-31
034020,KOSPI,일반 목적용 기계 제조업,두산에너빌리티,,6,2025-10-31,krx_pykrx,2025-10-31
329180,KOSPI,선박 및 보트 건조업,HD현대중공업,,7,2025-10-31,krx_pykrx,2025-10-31
012450,KOSPI,"항공기,우주선 및 부품 제조업",한화에어로스페이스,,8,2025-10-31,krx_pykrx,2025-10-31
000270,KOSPI,자동차용 엔진 및 자동차 제조업,기아,,9,2025-10-31,krx_pykrx,2025-10-31
105560,KOSPI,기타 금융업,KB금융,,10,2025-10-31,krx_pykrx,2025-10-31
042660,KOSPI,선박 및 보트 건조업,한화오션,,11,2025-10-31,krx_pykrx,2025-10-31
035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",NAVER,,12,2025-10-31,krx_pykrx,2025-10-31
068270,KOSPI,기초 의약물질 제조업,셀트리온,,13,2025-10-31,krx_pykrx,2025-10-31
028260,KOSPI,기타 전문 도매업,삼성물산,,14,2025-10-31,krx_pykrx,2025-10-31
055550,KOSPI,기타 금융업,신한지주,,15,2025-10-31,krx_pykrx,2025-10-31
402340,KOSPI,기타 금융업,SK스퀘어,,16,2025-10-31,krx_pykrx,2025-10-31
009540,KOSPI,기타 금융업,HD한국조선해양,,17,2025-10-31,krx_pykrx,2025-10-31
267260,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",HD현대일렉트릭,,18,2025-10-31,krx_pykrx,2025-10-31
032830,KOSPI,보험업,삼성생명,,19,2025-10-31,krx_pykrx,2025-10-31
035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",카카오,,20,2025-10-31,krx_pykrx,2025-10-31
012330,KOSPI,자동차 신품 부품 제조업,현대모비스,,21,2025-10-31,krx_pykrx,2025-10-31
051910,KOSPI,기초 화학물질 제조업,LG화학,,22,2025-10-31,krx_pykrx,2025-10-31
015760,KOSPI,전기업,한국전력,,23,2025-10-31,krx_pykrx,2025-10-31
010140,KOSPI,선박 및 보트 건조업,삼성중공업,,24,2025-10-31,krx_pykrx,2025-10-31
006400,KOSPI,일차전지 및 이차전지 제조업,삼성SDI,,25,2025-10-31,krx_pykrx,2025-10-31
005490,KOSPI,1차 철강 제조업,POSCO홀딩스,,26,2025-10-31,krx_pykrx,2025-10-31
064350,KOSPI,그외 기타 운송장비 제조업,현대로템,,27,2025-10-31,krx_pykrx,2025-10-31
086790,KOSPI,기타 금융업,하나금융지주,,28,2025-10-31,krx_pykrx,2025-10-31
096770,KOSPI,석유 정제품 제조업,SK이노베이션,,29,2025-10-31,krx_pykrx,2025-10-31
000810,KOSPI,보험업,삼성화재,,30,2025-10-31,krx_pykrx,2025-10-31
