ticker,market,sector,name,market_cap,rank,as_of,source,source_as_of
005930,KOSPI,통신 및 방송 장비 제조업,삼성전자,,1,2021-08-31,krx_pykrx,2021-08-31
000660,KOSPI,반도체 제조업,SK하이닉스,,2,2021-08-31,krx_pykrx,2021-08-31
035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",NAVER,,3,2021-08-31,krx_pykrx,2021-08-31
035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",카카오,,4,2021-08-31,krx_pykrx,2021-08-31
207940,KOSPI,기초 의약물질 제조업,삼성바이오로직스,,5,2021-08-31,krx_pykrx,2021-08-31
006400,KOSPI,일차전지 및 이차전지 제조업,삼성SDI,,6,2021-08-31,krx_pykrx,2021-08-31
051910,KOSPI,기초 화학물질 제조업,LG화학,,7,2021-08-31,krx_pykrx,2021-08-31
005380,KOSPI,자동차용 엔진 및 자동차 제조업,현대차,,8,2021-08-31,krx_pykrx,2021-08-31
068270,KOSPI,기초 의약물질 제조업,셀트리온,,9,2021-08-31,krx_pykrx,2021-08-31
000270,KOSPI,자동차용 엔진 및 자동차 제조업,기아,,10,2021-08-31,krx_pykrx,2021-08-31
005490,KOSPI,1차 철강 제조업,POSCO홀딩스,,11,2021-08-31,krx_pykrx,2021-08-31
012330,KOSPI,자동차 신품 부품 제조업,현대모비스,,12,2021-08-31,krx_pykrx,2021-08-31
028260,KOSPI,기타 전문 도매업,삼성물산,,13,2021-08-31,krx_pykrx,2021-08-31
302440,KOSPI,기초 의약물질 제조업,SK바이오사이언스,,14,2021-08-31,krx_pykrx,2021-08-31
066570,KOSPI,통신 및 방송 장비 제조업,LG전자,,15,2021-08-31,krx_pykrx,2021-08-31
096770,KOSPI,석유 정제품 제조업,SK이노베이션,,16,2021-08-31,krx_pykrx,2021-08-31
051900,KOSPI,기타 화학제품 제조업,LG생활건강,,17,2021-08-31,krx_pykrx,2021-08-31
105560,KOSPI,기타 금융업,KB금융,,18,2021-08-31,krx_pykrx,2021-08-31
