ticker,market,sector,name,market_cap,rank,as_of,source,source_as_of
005930,KOSPI,통신 및 방송 장비 제조업,삼성전자,,1,2025-02-28,krx_pykrx,2025-02-28
000660,KOSPI,반도체 제조업,SK하이닉스,,2,2025-02-28,krx_pykrx,2025-02-28
373220,KOSPI,일차전지 및 이차전지 제조업,LG에너지솔루션,,3,2025-02-28,krx_pykrx,2025-02-28
207940,KOSPI,기초 의약물질 제조업,삼성바이오로직스,,4,2025-02-28,krx_pykrx,2025-02-28
005380,KOSPI,자동차용 엔진 및 자동차 제조업,현대차,,5,2025-02-28,krx_pykrx,2025-02-28
068270,KOSPI,기초 의약물질 제조업,셀트리온,,6,2025-02-28,krx_pykrx,2025-02-28
000270,KOSPI,자동차용 엔진 및 자동차 제조업,기아,,7,2025-02-28,krx_pykrx,2025-02-28
035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",NAVER,,8,2025-02-28,krx_pykrx,2025-02-28
105560,KOSPI,기타 금융업,KB금융,,9,2025-02-28,krx_pykrx,2025-02-28
012450,KOSPI,"항공기,우주선 및 부품 제조업",한화에어로스페이스,,10,2025-02-28,krx_pykrx,2025-02-28
329180,KOSPI,선박 및 보트 건조업,HD현대중공업,,11,2025-02-28,krx_pykrx,2025-02-28
055550,KOSPI,기타 금융업,신한지주,,12,2025-02-28,krx_pykrx,2025-02-28
138040,KOSPI,기타 금융업,메리츠금융지주,,13,2025-02-28,krx_pykrx,2025-02-28
012330,KOSPI,자동차 신품 부품 제조업,현대모비스,,14,2025-02-28,krx_pykrx,2025-02-28
042660,KOSPI,선박 및 보트 건조업,한화오션,,15,2025-02-28,krx_pykrx,2025-02-28
005490,KOSPI,1차 철강 제조업,POSCO홀딩스,,16,2025-02-28,krx_pykrx,2025-02-28
028260,KOSPI,기타 전문 도매업,삼성물산,,17,2025-02-28,krx_pykrx,2025-02-28
035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",카카오,,18,2025-02-28,krx_pykrx,2025-02-28
096770,KOSPI,석유 정제품 제조업,SK이노베이션,,19,2025-02-28,krx_pykrx,2025-02-28
000810,KOSPI,보험업,삼성화재,,20,2025-02-28,krx_pykrx,2025-02-28
032830,KOSPI,보험업,삼성생명,,21,2025-02-28,krx_pykrx,2025-02-28
011200,KOSPI,해상 운송업,HMM,,22,2025-02-28,krx_pykrx,2025-02-28
086790,KOSPI,기타 금융업,하나금융지주,,23,2025-02-28,krx_pykrx,2025-02-28
051910,KOSPI,기초 화학물질 제조업,LG화학,,24,2025-02-28,krx_pykrx,2025-02-28
