ticker,market,name,adv,adv_days,close,market_cap,rank,as_of
005930,KOSPI,,970404991506.45,20,69900.0,417287800245000.0,1,2024-01-31
450080,KOSPI,,594580325470.5883,17,96500.0,6583901447000.0,2,2024-01-31
247540,KOSDAQ,,402903358250.0,20,255500.0,24988243392000.0,3,2024-01-31
000660,KOSPI,,372252522029.55,20,127600.0,92893101774000.0,4,2024-01-31
417200,KOSDAQ,,328787465107.5,12,24000.0,1623663816000.0,5,2024-01-31
454910,KOSPI,,323912956327.5,20,47100.0,3053021058000.0,6,2024-01-31
086520,KOSDAQ,,319051580700.0,20,737000.0,19624591316000.0,7,2024-01-31
005490,KOSPI,,275882482900.0,20,456500.0,38606766495000.0,8,2024-01-31
003670,KOSPI,,239366782575.0,20,300000.0,23238966000000.0,9,2024-01-31
017860,KOSPI,,223927884955.55554,9,335000.0,1963570340000.0,10,2024-01-31
080220,KOSDAQ,,187170318979.5,20,4800.0,165325598400.0,11,2024-01-31
068270,KOSPI,,185122362731.65,20,157500.0,23058436275000.0,12,2024-01-31
452190,KOSDAQ,,181530075360.0,7,7390.0,157299194680.0,13,2024-01-31
022100,KOSPI,,168795705630.0,20,57000.0,8665979553000.0,14,2024-01-31
028300,KOSDAQ,,156857324145.0,20,32000.0,4128191328000.0,15,2024-01-31
105760,KOSDAQ,,153125182150.0,1,25550.0,239032641750.0,16,2024-01-31
457550,KOSDAQ,,144785214040.0,2,31000.0,287411509000.0,17,2024-01-31
006400,KOSPI,,144548411720.0,20,450000.0,30944038500000.0,18,2024-01-31
065350,KOSDAQ,,141055826447.5,20,33000.0,906970284000.0,19,2024-01-31
066970,KOSPI,,133267790925.0,20,153100.0,5549542007500.0,20,2024-01-31
402490,KOSDAQ,,130677720240.625,16,52300.0,428020271200.0,21,2024-01-31
035420,KOSPI,,130270907398.8,20,197400.0,32383289379000.0,22,2024-01-31
000270,KOSPI,,126078102711.1,20,77000.0,30957403631000.0,23,2024-01-31
051910,KOSPI,,114536309152.4,20,478000.0,33743139954000.0,24,2024-01-31
460930,KOSDAQ,,112679219175.0,2,29200.0,1016860800000.0,25,2024-01-31
011200,KOSPI,,109433801151.5,20,16400.0,8020247734400.0,26,2024-01-31
348370,KOSDAQ,,102052841455.0,20,57400.0,933795885400.0,27,2024-01-31
196170,KOSDAQ,,100360489440.0,20,65500.0,3390987793000.0,28,2024-01-31
403870,KOSDAQ,,93015976538.9,20,36400.0,2954187600000.0,29,2024-01-31
373220,KOSPI,,90004365062.5,20,437500.0,102375000000000.0,30,2024-01-31
035720,KOSPI,,86955227192.5,20,43950.0,19535135263800.0,31,2024-01-31
005380,KOSPI,,86955136562.85,20,174800.0,36975707248800.0,32,2024-01-31
112040,KOSDAQ,,83111332007.5,20,53100.0,1794618682200.0,33,2024-01-31
277810,KOSDAQ,,82029344485.0,20,167300.0,3242752143400.0,34,2024-01-31
448280,KOSDAQ,,81087899897.05882,17,62300.0,615339778900.0,35,2024-01-31
042700,KOSPI,,77418653715.0,20,60800.0,5918229561600.0,36,2024-01-31
440290,KOSDAQ,,76052179695.0,2,5530.0,148574565300.0,37,2024-01-31
012450,KOSPI,,72475562440.0,20,121800.0,6166734000000.0,38,2024-01-31
445090,KOSDAQ,,71132435002.63158,19,30300.0,320735196000.0,39,2024-01-31
068760,KOSDAQ,,65803575185.0,20,71500.0,2832132374500.0,40,2024-01-31
066570,KOSPI,,65047105315.3,20,102800.0,16822995279200.0,41,2024-01-31
001570,KOSPI,,64809048325.0,20,101400.0,5886273751800.0,42,2024-01-31
003280,KOSPI,,63196575317.4,20,1677.0,403192555623.0,43,2024-01-31
079550,KOSPI,,61470698560.0,20,90500.0,1991000000000.0,44,2024-01-31
007660,KOSPI,,61443881385.0,20,26500.0,1676030103500.0,45,2024-01-31
005935,KOSPI,,61068420525.1,20,57100.0,46986830570000.0,46,2024-01-31
105560,KOSPI,,60057724387.2,20,52100.0,21022926851200.0,47,2024-01-31
102120,KOSDAQ,,60035994657.0,20,8050.0,143135061650.0,48,2024-01-31
328130,KOSDAQ,,58547388480.0,20,170500.0,2110961182000.0,49,2024-01-31
009830,KOSPI,,56968733417.15,20,31750.0,5457588018000.0,50,2024-01-31
047050,KOSPI,,56378564397.5,20,56900.0,10010006637200.0,51,2024-01-31
030520,KOSDAQ,,56231773027.5,20,12800.0,309500723200.0,52,2024-01-31
365330,KOSDAQ,,56076172755.0,19,4065.0,124429650000.0,53,2024-01-31
