ticker,market,name,adv,adv_days,close,market_cap,rank,as_of
005930,KOSPI,,1295263640756.0,20,81400.0,485940299570000.0,1,2021-10-29
323410,KOSPI,,702172820234.2106,19,69800.0,33161996542600.0,2,2021-10-29
302440,KOSPI,,584108971700.0,20,204000.0,15606000000000.0,3,2021-10-29
035720,KOSPI,,445731579350.5,20,144000.0,64002273120000.0,4,2021-10-29
000660,KOSPI,,390831170951.8,20,120000.0,87360283800000.0,5,2021-10-29
256840,KOSDAQ,,332620707020.0,20,19300.0,994560574800.0,6,2021-10-29
051910,KOSPI,,258340029917.25,20,853000.0,60215268579000.0,7,2021-10-29
035420,KOSPI,,251004674524.65,20,428000.0,70304733060000.0,8,2021-10-29
259960,KOSPI,,224776665416.66666,18,407000.0,19901514490000.0,9,2021-10-29
066970,KOSDAQ,,203397011155.0,20,105400.0,2959498036600.0,10,2021-10-29
247540,KOSDAQ,,197568934171.05,20,292800.0,6418019644800.0,11,2021-10-29
006400,KOSPI,,193195231740.05,20,749000.0,51504632970000.0,12,2021-10-29
028300,KOSDAQ,,183339689422.5,20,36200.0,3840008902800.0,13,2021-10-29
068270,KOSPI,,179347371675.0,20,265000.0,36547881510000.0,14,2021-10-29
034020,KOSPI,,177869507485.0,20,20700.0,10587835113300.0,15,2021-10-29
222080,KOSDAQ,,168342157732.5,20,11650.0,669778025400.0,16,2021-10-29
263750,KOSDAQ,,166549748220.0,20,70900.0,4695104350000.0,17,2021-10-29
112040,KOSDAQ,,159129430395.0,20,51900.0,871920000000.0,18,2021-10-29
005490,KOSPI,,158880767126.65,20,341000.0,29730710735000.0,19,2021-10-29
011200,KOSPI,,152917880905.0,20,37600.0,15242757511200.0,20,2021-10-29
005380,KOSPI,,150223453000.0,20,223500.0,47754839794500.0,21,2021-10-29
064550,KOSDAQ,,145960289057.5,20,34050.0,858454264950.0,22,2021-10-29
382800,KOSDAQ,,133018625800.0,1,19200.0,137560665600.0,23,2021-10-29
