ticker,market,name,adv,adv_days,close,market_cap,rank,as_of
005930,KOSPI,,1165271273229.85,20,54400.0,324756170720000.0,1,2025-03-31
000660,KOSPI,,802461275032.6,20,181900.0,132423630193500.0,2,2025-03-31
042660,KOSPI,,466494405305.0,20,37350.0,11444540265900.0,3,2025-03-31
012450,KOSPI,,340933129574.7,20,362000.0,16500380282000.0,4,2025-03-31
277810,KOSDAQ,,309318813637.5,20,233000.0,4520166914000.0,5,2025-03-31
034020,KOSPI,,279219222430.75,20,18200.0,11658212857200.0,6,2025-03-31
196170,KOSDAQ,,249749471787.5,20,318500.0,16982046718000.0,7,2025-03-31
010140,KOSPI,,238861406507.5,20,11410.0,10040800000000.0,8,2025-03-31
098070,KOSDAQ,,225713255641.66666,3,30450.0,338638743450.0,9,2025-03-31
272210,KOSPI,,202738846955.0,20,23600.0,4458497580400.0,10,2025-03-31
000100,KOSPI,,171948764530.0,20,119200.0,9560920428800.0,11,2025-03-31
484810,KOSDAQ,,171126438550.0,3,17710.0,273635704650.0,12,2025-03-31
064350,KOSPI,,167657365910.0,20,52000.0,5675399236000.0,13,2025-03-31
035420,KOSPI,,157930362896.75,20,200500.0,31766620104000.0,14,2025-03-31
035720,KOSPI,,156085285405.0,20,38050.0,16877590452050.0,15,2025-03-31
028300,KOSDAQ,,153981244230.0,20,75700.0,9946028678100.0,16,2025-03-31
393970,KOSDAQ,,151217895859.16666,6,14240.0,210706716800.0,17,2025-03-31
005380,KOSPI,,150850836352.5,20,213000.0,44605648683000.0,18,2025-03-31
466100,KOSDAQ,,140388063634.0,20,11060.0,271579936880.0,19,2025-03-31
042700,KOSPI,,132708746467.5,20,93300.0,9014110364700.0,20,2025-03-31
479960,KOSDAQ,,131545272541.11111,9,34000.0,232934000000.0,21,2025-03-31
444530,KOSDAQ,,129715388210.0,3,14500.0,88963981500.0,22,2025-03-31
475830,KOSDAQ,,128576988975.0,11,21800.0,456254772400.0,23,2025-03-31
000270,KOSPI,,127189044073.25,20,100700.0,40045634042400.0,24,2025-03-31
329180,KOSPI,,125577866975.8,20,285500.0,25344724618000.0,25,2025-03-31
010120,KOSPI,,124353914532.5,20,174200.0,5226000000000.0,26,2025-03-31
047810,KOSPI,,122663509707.5,20,56000.0,5458605992000.0,27,2025-03-31
489790,KOSPI,,121466610472.5,20,33050.0,1668641289500.0,28,2025-03-31
105560,KOSPI,,120523298492.1,20,83800.0,32977681847400.0,29,2025-03-31
007660,KOSPI,,119269088720.0,20,28450.0,1799360620550.0,30,2025-03-31
006400,KOSPI,,111546767365.0,20,247000.0,16984838910000.0,31,2025-03-31
267260,KOSPI,,109834484012.3,20,400000.0,14418854000000.0,32,2025-03-31
082740,KOSPI,,108376737045.0,20,18330.0,1529586112860.0,33,2025-03-31
452450,KOSDAQ,,106462308104.23077,13,4530.0,162291780000.0,34,2025-03-31
161580,KOSDAQ,,105793565188.0,20,20450.0,467143031000.0,35,2025-03-31
005490,KOSPI,,105333852987.5,20,259000.0,21399713643000.0,36,2025-03-31
247540,KOSDAQ,,97607808497.5,20,113000.0,11051551872000.0,37,2025-03-31
079550,KOSPI,,96901863575.0,20,260000.0,5720000000000.0,38,2025-03-31
373220,KOSPI,,92104243137.5,20,356000.0,83304000000000.0,39,2025-03-31
011790,KOSPI,,86593587140.0,20,117000.0,4430590866000.0,40,2025-03-31
068270,KOSPI,,86529082020.0,20,180900.0,39269510418600.0,41,2025-03-31
000250,KOSDAQ,,85603070162.5,20,155400.0,3645291148800.0,42,2025-03-31
098460,KOSDAQ,,84773818647.25,20,8770.0,602102201350.0,43,2025-03-31
463480,KOSDAQ,,84082983073.88889,9,17820.0,220796179560.0,44,2025-03-31
065500,KOSDAQ,,79577357044.75,20,6540.0,207598644480.0,45,2025-03-31
207940,KOSPI,,75635482575.0,20,940000.0,66903560000000.0,46,2025-03-31
009540,KOSPI,,74913273029.0,20,223000.0,15782404868000.0,47,2025-03-31
079900,KOSPI,,74736938095.0,20,37050.0,540653792250.0,48,2025-03-31
047050,KOSPI,,72468757507.5,20,41900.0,7371164817200.0,49,2025-03-31
010620,KOSPI,,71683534575.0,20,127900.0,5108600857100.0,50,2025-03-31
051910,KOSPI,,70517665612.5,20,253500.0,17895158950500.0,51,2025-03-31
226590,KOSDAQ,,69689559203.33333,6,12200.0,128926964800.0,52,2025-03-31
009830,KOSPI,,69631356076.5,20,17880.0,3073438543680.0,53,2025-03-31
011200,KOSPI,,69567556854.25,20,18370.0,16184695541520.0,54,2025-03-31
022100,KOSPI,,69226917155.25,20,20200.0,3071101525800.0,55,2025-03-31
003670,KOSPI,,68351947882.5,20,146300.0,11332869086000.0,56,2025-03-31
005935,KOSPI,,68099733887.8,20,45100.0,37112190170000.0,57,2025-03-31
212710,KOSDAQ,,67889970414.09091,11,16930.0,152361162540.0,58,2025-03-31
141080,KOSDAQ,,65692289482.5,20,118100.0,4323680917800.0,59,2025-03-31
450080,KOSPI,,64975241202.5,20,66100.0,4609719344800.0,60,2025-03-31
482630,KOSDAQ,,64708712699.64286,14,17960.0,194509314400.0,61,2025-03-31
086520,KOSDAQ,,63305613286.25,20,60800.0,8094811072000.0,62,2025-03-31
003230,KOSPI,,61908808400.0,20,741000.0,5581964115000.0,63,2025-03-31
055550,KOSPI,,60424513878.2,20,48200.0,24266064665000.0,64,2025-03-31
080220,KOSDAQ,,58963202219.5,20,9670.0,333062195110.0,65,2025-03-31
259960,KOSPI,,58107835302.5,20,335000.0,16048735790000.0,66,2025-03-31
328130,KOSDAQ,,57559100196.25,20,66300.0,1918914270000.0,67,2025-03-31
062970,KOSDAQ,,55016275124.15,20,7210.0,71151228890.0,68,2025-03-31
108490,KOSDAQ,,54926834441.25,20,25050.0,327165149250.0,69,2025-03-31
092790,KOSPI,,54245047196.5,20,7500.0,195015000000.0,70,2025-03-31
298380,KOSDAQ,,53064704291.25,20,31150.0,1503982493300.0,71,2025-03-31
035900,KOSDAQ,,52983892115.0,20,67800.0,2409102957600.0,72,2025-03-31
086790,KOSPI,,51385488245.0,20,57000.0,16372730160000.0,73,2025-03-31
012330,KOSPI,,50785738675.5,20,246500.0,22923290671000.0,74,2025-03-31
