ticker,market,name,adv,adv_days,close,market_cap,rank,as_of
005930,KOSPI,,5335818052306.65,20,169100.0,1001010772610200.0,1,2026-04-30
000660,KOSPI,,4258260760466.2,20,900000.0,655202128500000.0,2,2026-04-30
005380,KOSPI,,755605426925.0,20,504000.0,103197914064000.0,3,2026-04-30
0129K0,KOSDAQ,,747044889635.0,1,2355.0,13235100000.0,4,2026-04-30
047040,KOSPI,,634423198708.75,20,5590.0,2323330546420.0,5,2026-04-30
005935,KOSPI,,587860943187.35,20,120500.0,98324947012000.0,6,2026-04-30
0011T0,KOSDAQ,,567600556050.0,1,21150.0,989508672000.0,7,2026-04-30
034020,KOSPI,,554370149762.5,20,96500.0,61814150589000.0,8,2026-04-30
032820,KOSDAQ,,514050968813.0,20,9480.0,1580854369200.0,9,2026-04-30
042700,KOSPI,,437694866655.0,20,202500.0,19300720500000.0,10,2026-04-30
006400,KOSPI,,413883787250.0,20,391500.0,31549234995000.0,11,2026-04-30
012450,KOSPI,,403402256299.45,20,1324000.0,68269942924000.0,12,2026-04-30
079550,KOSPI,,391819487825.0,20,469000.0,10318000000000.0,13,2026-04-30
009830,KOSPI,,376579009308.75,20,36450.0,6265482937200.0,14,2026-04-30
010170,KOSDAQ,,374103691813.2,20,3425.0,452050885500.0,15,2026-04-30
402340,KOSPI,,369595826853.2,20,569000.0,75157568435000.0,16,2026-04-30
009150,KOSPI,,364021837567.5,20,305000.0,22781577280000.0,17,2026-04-30
042660,KOSPI,,347788358417.5,20,144000.0,44123528736000.0,18,2026-04-30
272210,KOSPI,,340188191302.5,20,123000.0,23237084847000.0,19,2026-04-30
006800,KOSPI,,337052431861.25,20,51200.0,29034789580800.0,20,2026-04-30
086520,KOSDAQ,,335832856735.0,20,175800.0,23869447521600.0,21,2026-04-30
001440,KOSPI,,261348160810.0,20,33500.0,6245984550000.0,22,2026-04-30
000270,KOSPI,,241263057830.35,20,156800.0,61216758086400.0,23,2026-04-30
329180,KOSPI,,231143781112.5,20,583000.0,61192394175000.0,24,2026-04-30
064350,KOSPI,,220529684628.2,20,228500.0,24939013950500.0,25,2026-04-30
000720,KOSPI,,220037925856.6,20,113000.0,12583201445000.0,26,2026-04-30
000250,KOSDAQ,,217207150937.5,20,539000.0,12643577408000.0,27,2026-04-30
