ticker,market,name,adv,adv_days,close,market_cap,rank,as_of
005930,KOSPI,,1535593613240.9,20,59700.0,356396018235000.0,1,2020-12-30
335810,KOSDAQ,,727302671725.0,2,26800.0,301335072800.0,2,2020-12-30
068270,KOSPI,,624305341025.0,20,262000.0,35368359356000.0,3,2020-12-30
091990,KOSDAQ,,583455523385.0,20,90700.0,13764597715400.0,4,2020-12-30
009900,KOSPI,,465447164425.0,6,20300.0,827816136000.0,5,2020-12-30
357550,KOSDAQ,,461775758425.0,2,31000.0,169105000000.0,6,2020-12-30
347860,KOSDAQ,,431474709633.3333,3,26000.0,347588644000.0,7,2020-12-30
019170,KOSPI,,427318309950.0,20,140000.0,7417898600000.0,8,2020-12-30
005380,KOSPI,,399351691300.8,20,180500.0,38567107753500.0,9,2020-12-30
000660,KOSPI,,357780414483.95,20,82900.0,60351396058500.0,10,2020-12-30
051910,KOSPI,,337760915244.55,20,692000.0,48849901356000.0,11,2020-12-30
068760,KOSDAQ,,321031217045.0,20,114100.0,4085921228200.0,12,2020-12-30
009830,KOSPI,,269582761910.0,20,48850.0,7809380678450.0,13,2020-12-30
006400,KOSPI,,244714162304.3,20,445000.0,30600215850000.0,14,2020-12-30
096530,KOSDAQ,,237998508825.0,20,297000.0,7791503940000.0,15,2020-12-30
035420,KOSPI,,235357818993.85,20,301000.0,49443281895000.0,16,2020-12-30
006280,KOSPI,,215076069775.0,20,234000.0,2734649892000.0,17,2020-12-30
005935,KOSPI,,213051337422.3,20,51700.0,42543242390000.0,18,2020-12-30
285130,KOSPI,,212911998950.0,20,349000.0,4097747204000.0,19,2020-12-30
035720,KOSPI,,212731911075.0,20,379000.0,33445923401000.0,20,2020-12-30
323990,KOSDAQ,,208899600660.0,20,24500.0,184313500000.0,21,2020-12-30
352940,KOSDAQ,,191735833150.0,5,12200.0,123029680000.0,22,2020-12-30
354200,KOSDAQ,,186369974520.0,5,24500.0,299281269000.0,23,2020-12-30
348150,KOSDAQ,,185193041520.0,10,38000.0,585799108000.0,24,2020-12-30
066570,KOSPI,,182995943451.8,20,93300.0,15268341046200.0,25,2020-12-30
304840,KOSDAQ,,176182681802.77777,18,23400.0,128804598000.0,26,2020-12-30
227950,KOSDAQ,,158325893338.5,20,6100.0,243367619100.0,27,2020-12-30
095700,KOSDAQ,,157885633010.0,20,148200.0,3595393206600.0,28,2020-12-30
314130,KOSDAQ,,153624416550.0,2,65600.0,865148347200.0,29,2020-12-30
000270,KOSPI,,152837367133.2,20,50900.0,20632994362300.0,30,2020-12-30
318020,KOSDAQ,,140585079114.2857,7,30550.0,188340750000.0,31,2020-12-30
096770,KOSPI,,134611701125.0,20,144500.0,13361273998000.0,32,2020-12-30
015760,KOSPI,,133435320402.5,20,21100.0,13545442024700.0,33,2020-12-30
042040,KOSDAQ,,133100618353.75,20,3955.0,488749273530.0,34,2020-12-30
299030,KOSDAQ,,132620305133.33333,9,91000.0,294342503000.0,35,2020-12-30
289080,KOSDAQ,,130975800883.25,20,7130.0,379558420000.0,36,2020-12-30
131220,KOSDAQ,,126718580919.0,20,8220.0,61275907800.0,37,2020-12-30
011200,KOSPI,,126561068872.0,20,7410.0,2421042053430.0,38,2020-12-30
207940,KOSPI,,125275896150.0,20,715000.0,47307975000000.0,39,2020-12-30
052420,KOSDAQ,,124577064107.25,20,2795.0,173195598875.0,40,2020-12-30
271980,KOSPI,,124186036837.5,20,43750.0,643338150000.0,41,2020-12-30
185750,KOSPI,,123928347650.0,20,171000.0,1861452135000.0,42,2020-12-30
011930,KOSPI,,121965512057.75,20,3255.0,623794846710.0,43,2020-12-30
068330,KOSDAQ,,121353895206.0,20,6740.0,298016783600.0,44,2020-12-30
092220,KOSPI,,113131847116.0,20,1385.0,161639111900.0,45,2020-12-30
003490,KOSPI,,112669042532.5,20,19750.0,3440641831750.0,46,2020-12-30
012330,KOSPI,,109594124196.05,20,229000.0,21767524926000.0,47,2020-12-30
041190,KOSDAQ,,108418640230.75,20,2415.0,202860000000.0,48,2020-12-30
217600,KOSDAQ,,105718919946.75,20,3220.0,205633514800.0,49,2020-12-30
033270,KOSPI,,105403895055.0,20,71600.0,1163129255200.0,50,2020-12-30
011000,KOSPI,,103598848380.0,20,32550.0,1454578385400.0,51,2020-12-30
055550,KOSPI,,101869543195.55,20,28350.0,13534200272250.0,52,2020-12-30
352820,KOSPI,,100879509555.55556,18,189000.0,6396930288000.0,53,2020-12-30
