ticker,market,name,adv,adv_days,close,market_cap,rank,as_of
005930,KOSPI,,541348909316.0,20,48900.0,291922366695000.0,1,2019-12-30
028300,KOSDAQ,,373049516000.0,20,109000.0,4276634838000.0,2,2019-12-30
000660,KOSPI,,240406564909.55,20,80900.0,58895391328500.0,3,2019-12-30
033180,KOSPI,,172488975397.5,20,4550.0,361919357800.0,4,2019-12-30
215600,KOSDAQ,,166139882532.5,20,16350.0,1161702243750.0,5,2019-12-30
078130,KOSDAQ,,126963022448.0,20,4945.0,599239234020.0,6,2019-12-30
084990,KOSDAQ,,121593883065.0,20,107400.0,2289802905000.0,7,2019-12-30
235980,KOSDAQ,,101067172200.0,3,35900.0,362497413900.0,8,2019-12-30
067630,KOSDAQ,,97592059107.5,20,15500.0,726055386500.0,9,2019-12-30
068270,KOSPI,,96131969730.0,20,180500.0,23164707204000.0,10,2019-12-30
005380,KOSPI,,90580837225.0,20,129500.0,27670030216500.0,11,2019-12-30
321550,KOSDAQ,,77306664255.55556,9,17450.0,404664208700.0,12,2019-12-30
336260,KOSPI,,77079778982.35294,17,8930.0,493435633500.0,13,2019-12-30
009150,KOSPI,,70183757572.9,20,110500.0,8253653408000.0,14,2019-12-30
032500,KOSDAQ,,67782011555.0,20,71100.0,2826534285000.0,15,2019-12-30
082270,KOSDAQ,,67534941315.0,20,12000.0,430013328000.0,16,2019-12-30
308170,KOSPI,,60889527285.55556,9,9940.0,83496000000.0,17,2019-12-30
052670,KOSDAQ,,59565924901.75,20,4860.0,72900000000.0,18,2019-12-30
008350,KOSPI,,59070562735.5,20,3550.0,391135769500.0,19,2019-12-30
180640,KOSPI,,58783848312.5,20,29650.0,1754404079700.0,20,2019-12-30
035420,KOSPI,,56912783395.0,20,153500.0,25298856132500.0,21,2019-12-30
322510,KOSDAQ,,56664115194.0,5,9000.0,134053758000.0,22,2019-12-30
012330,KOSPI,,55702108662.5,20,243500.0,23207179989000.0,23,2019-12-30
005935,KOSPI,,55533460415.65,20,39650.0,32627457655000.0,24,2019-12-30
140410,KOSDAQ,,55446159315.0,20,175000.0,1523541600000.0,25,2019-12-30
